concept_id,keep_entry_in_codeset,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
1594694,NA,gentamicin 3 MG/ML / prednisolone acetate 10 MG/ML [Pred-G],Drug,RxNorm,Branded Drug Comp,S,1870668,2017-08-07,2099-12-31,NULL
19077603,NA,gentamicin 3 MG/ML / prednisolone acetate 10 MG/ML Ophthalmic Suspension,Drug,RxNorm,Clinical Drug,S,310469,1970-01-01,2099-12-31,NULL
19030441,NA,gentamicin 3 MG/ML / prednisolone acetate 10 MG/ML Ophthalmic Suspension [Pred-G],Drug,RxNorm,Branded Drug,S,205826,1970-01-01,2099-12-31,NULL
36028585,NA,Gentamicin Sulfate (USP) / Hydrocortisone,Drug,RxNorm,Multiple Ingredients,NULL,1008505,2010-08-30,2099-12-31,NULL
36028989,NA,Gentamicin Sulfate (USP) / Hydrocortisone / Ketoconazole,Drug,RxNorm,Multiple Ingredients,NULL,1008928,2010-08-30,2099-12-31,NULL
36029452,NA,Gentamicin Sulfate (USP) / Hydrocortisone / Miconazole,Drug,RxNorm,Multiple Ingredients,NULL,1245244,2012-02-20,2099-12-31,NULL
36027848,NA,Gentamicin Sulfate (USP) / prednisolone,Drug,RxNorm,Multiple Ingredients,NULL,1007731,2010-08-30,2099-12-31,NULL
1592221,NA,gentamicin sulfate 1.5 MG/ML / hydrocortisone aceponate 1.11 MG/ML / miconazole nitrate 15.1 MG/ML [Easotic],Drug,RxNorm,Branded Drug Comp,S,1870701,2017-08-07,2099-12-31,NULL
42708365,NA,gentamicin sulfate 1.5 MG/ML / hydrocortisone aceponate 1.11 MG/ML / miconazole nitrate 15.1 MG/ML Otic Suspension,Drug,RxNorm,Clinical Drug,S,1245245,2012-05-07,2099-12-31,NULL
42708366,NA,gentamicin sulfate 1.5 MG/ML / hydrocortisone aceponate 1.11 MG/ML / miconazole nitrate 15.1 MG/ML Otic Suspension [Easotic],Drug,RxNorm,Branded Drug,S,1245250,2012-05-07,2099-12-31,NULL
36030487,NA,Hexachlorophene / Hydrocortisone / Menthol,Drug,RxNorm,Multiple Ingredients,NULL,689704,2010-08-30,2099-12-31,NULL
40048096,NA,hexachlorophene / hydrocortisone / menthol Topical Cream,Drug,RxNorm,Clinical Drug Form,S,377708,1970-01-01,2099-12-31,NULL
36225085,NA,hexachlorophene / hydrocortisone / menthol Topical Product,Drug,RxNorm,Clinical Dose Group,C,1160896,2016-08-01,2099-12-31,NULL
19078016,NA,hexachlorophene 5 MG/ML / hydrocortisone 5 MG/ML / menthol 1.25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,310759,1970-01-01,2099-12-31,NULL
975125,NA,hydrocortisone,Drug,RxNorm,Ingredient,S,5492,1970-01-01,2099-12-31,NULL
36028509,NA,Hydrocortisone / hydroquinone / Tretinoin,Drug,RxNorm,Multiple Ingredients,NULL,1008425,2010-08-30,2099-12-31,NULL
36028895,NA,Hydrocortisone / ICTASOL,Drug,RxNorm,Multiple Ingredients,NULL,1008829,2010-08-30,2099-12-31,NULL
40046765,NA,hydrocortisone / ictasol Topical Cream,Drug,RxNorm,Clinical Drug Form,S,440448,1970-01-01,2099-12-31,NULL
40046766,NA,hydrocortisone / ictasol Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,440463,1970-01-01,2099-12-31,NULL
36220739,NA,hydrocortisone / ictasol Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163407,2016-08-01,2099-12-31,NULL
36030062,NA,Hydrocortisone / Iodoquinol,Drug,RxNorm,Multiple Ingredients,NULL,217626,2010-08-30,2099-12-31,NULL
40139050,NA,hydrocortisone / iodoquinol Rectal Cream,Drug,RxNorm,Clinical Drug Form,S,701123,2007-04-29,2099-12-31,NULL
40139051,NA,hydrocortisone / iodoquinol Rectal Cream [Lodocortisone],Drug,RxNorm,Branded Drug Form,S,701127,2007-04-29,2099-12-31,NULL
36220740,NA,hydrocortisone / iodoquinol Rectal Product,Drug,RxNorm,Clinical Dose Group,C,1163408,2016-08-01,2099-12-31,NULL
40046767,NA,hydrocortisone / iodoquinol Topical Cream,Drug,RxNorm,Clinical Drug Form,S,377716,1970-01-01,2099-12-31,NULL
40046768,NA,hydrocortisone / iodoquinol Topical Cream [Dermazene],Drug,RxNorm,Branded Drug Form,S,362180,1970-01-01,2099-12-31,NULL
40139052,NA,hydrocortisone / iodoquinol Topical Cream [Lodocortisone],Drug,RxNorm,Branded Drug Form,S,701139,2007-04-29,2099-12-31,NULL
40046769,NA,hydrocortisone / iodoquinol Topical Cream [Vytone],Drug,RxNorm,Branded Drug Form,S,362305,1970-01-01,2099-12-31,NULL
40115815,NA,hydrocortisone / iodoquinol Topical Gel,Drug,RxNorm,Clinical Drug Form,S,544117,2005-09-11,2099-12-31,NULL
40243955,NA,hydrocortisone / iodoquinol Topical Gel [Alcortin],Drug,RxNorm,Branded Drug Form,S,1191413,2011-11-06,2099-12-31,NULL
40139565,NA,hydrocortisone / iodoquinol Topical Gel [Lodocort],Drug,RxNorm,Branded Drug Form,S,704946,2007-05-27,2099-12-31,NULL
40046770,NA,hydrocortisone / iodoquinol Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,376505,1970-01-01,2099-12-31,NULL
36220741,NA,hydrocortisone / iodoquinol Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163409,2016-08-01,2099-12-31,NULL
36030535,NA,Hydrocortisone / Isopropyl Alcohol / resorcinol / Sulfur,Drug,RxNorm,Multiple Ingredients,NULL,689914,2010-08-30,2099-12-31,NULL
36220742,NA,hydrocortisone / isopropyl alcohol / resorcinol / sulfur Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163410,2016-08-01,2099-12-31,NULL
40130783,NA,hydrocortisone / isopropyl alcohol / resorcinol / sulfur Topical Solution,Drug,RxNorm,Clinical Drug Form,S,616786,2006-04-02,2099-12-31,NULL
36028142,NA,Hydrocortisone / Ketoconazole,Drug,RxNorm,Multiple Ingredients,NULL,1008033,2010-08-30,2099-12-31,NULL
42543956,NA,hydrocortisone / ketoconazole Medicated Shampoo,Drug,RxNorm,Clinical Drug Form,S,2003644,2018-05-07,2099-12-31,NULL
42543960,NA,hydrocortisone / ketoconazole Medicated Shampoo [Malacetic],Drug,RxNorm,Branded Drug Form,S,2003648,2018-05-07,2099-12-31,NULL
46221726,NA,hydrocortisone / ketoconazole Otic Ointment,Drug,RxNorm,Clinical Drug Form,S,1606352,2015-05-04,2099-12-31,NULL
36248960,NA,hydrocortisone / ketoconazole Otic Product,Drug,RxNorm,Clinical Dose Group,C,1606351,2016-08-01,2099-12-31,NULL
42543955,NA,hydrocortisone / ketoconazole Shampoo Product,Drug,RxNorm,Clinical Dose Group,C,2003643,2018-05-07,2099-12-31,NULL
40153078,NA,hydrocortisone / ketoconazole Topical Gel,Drug,RxNorm,Clinical Drug Form,S,804511,2008-08-31,2099-12-31,NULL
36220743,NA,hydrocortisone / ketoconazole Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163411,2016-08-01,2099-12-31,NULL
36026928,NA,hydrocortisone / ketoconazole Topical Spray,Drug,RxNorm,Clinical Drug Form,S,2538837,2021-05-03,2099-12-31,NULL
36027459,NA,Hydrocortisone / Lactate,Drug,RxNorm,Multiple Ingredients,NULL,1007334,2010-08-30,2099-12-31,NULL
36028738,NA,Hydrocortisone / Lactate / Urea,Drug,RxNorm,Multiple Ingredients,NULL,1008660,2010-08-30,2099-12-31,NULL
40046772,NA,hydrocortisone / lactate / urea Topical Cream,Drug,RxNorm,Clinical Drug Form,S,440464,1970-01-01,2099-12-31,NULL
36220744,NA,hydrocortisone / lactate / urea Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163412,2016-08-01,2099-12-31,NULL
40046773,NA,hydrocortisone / lactate Topical Lotion,Drug,RxNorm,Clinical Drug Form,S,377724,1970-01-01,2099-12-31,NULL
36220745,NA,hydrocortisone / lactate Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163413,2016-08-01,2099-12-31,NULL
36029276,NA,Hydrocortisone / Lidocaine,Drug,RxNorm,Multiple Ingredients,NULL,106964,2010-08-30,2099-12-31,NULL
36029660,NA,Hydrocortisone / Lidocaine / pramoxine,Drug,RxNorm,Multiple Ingredients,NULL,1537197,2014-05-15,2099-12-31,NULL
44818062,NA,hydrocortisone / lidocaine / pramoxine Medicated Shampoo,Drug,RxNorm,Clinical Drug Form,S,1537196,2014-06-02,2099-12-31,NULL
36247249,NA,hydrocortisone / lidocaine / pramoxine Shampoo Product,Drug,RxNorm,Clinical Dose Group,C,1537195,2016-08-01,2099-12-31,NULL
36027801,NA,Hydrocortisone / Lidocaine / PROCYANIDOLIC OLIGOMER,Drug,RxNorm,Multiple Ingredients,NULL,1007683,2010-08-30,2099-12-31,NULL
40046774,NA,hydrocortisone / lidocaine / procyanidolic oligomer Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,450971,1970-01-01,2099-12-31,NULL
36220746,NA,hydrocortisone / lidocaine / procyanidolic oligomer Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163414,2016-08-01,2099-12-31,NULL
40150696,NA,hydrocortisone / lidocaine Medicated Pad,Drug,RxNorm,Clinical Drug Form,S,797793,2008-06-29,2099-12-31,NULL
40226895,NA,hydrocortisone / lidocaine Medicated Pad [Lidamantle HC],Drug,RxNorm,Branded Drug Form,S,1012248,2010-10-03,2099-12-31,NULL
40150698,NA,hydrocortisone / lidocaine Medicated Pad [Peranex],Drug,RxNorm,Branded Drug Form,S,797902,2008-06-29,2099-12-31,NULL
36220747,NA,hydrocortisone / lidocaine Medicated Pad or Tape,Drug,RxNorm,Clinical Dose Group,C,1163415,2016-08-01,2099-12-31,NULL
40046775,NA,hydrocortisone / lidocaine Rectal Cream,Drug,RxNorm,Clinical Drug Form,S,379014,1970-01-01,2099-12-31,NULL
40226896,NA,hydrocortisone / lidocaine Rectal Cream [Ana-Lex],Drug,RxNorm,Branded Drug Form,S,1012326,2010-10-03,2099-12-31,NULL
40226898,NA,hydrocortisone / lidocaine Rectal Cream [Anamantle HC],Drug,RxNorm,Branded Drug Form,S,1011780,2010-10-03,2099-12-31,NULL
40226899,NA,hydrocortisone / lidocaine Rectal Cream [Lidazone],Drug,RxNorm,Branded Drug Form,S,1012353,2010-10-03,2099-12-31,NULL
40144629,NA,hydrocortisone / lidocaine Rectal Cream [Peranex],Drug,RxNorm,Branded Drug Form,S,753078,2008-01-27,2099-12-31,NULL
43526756,NA,hydrocortisone / lidocaine Rectal Cream [Rectacreme],Drug,RxNorm,Branded Drug Form,S,1424048,2013-06-03,2099-12-31,NULL
40129759,NA,hydrocortisone / lidocaine Rectal Gel,Drug,RxNorm,Clinical Drug Form,S,603799,2006-02-26,2099-12-31,NULL
40226900,NA,hydrocortisone / lidocaine Rectal Gel [Anamantle HC],Drug,RxNorm,Branded Drug Form,S,1012243,2010-10-03,2099-12-31,NULL
40154682,NA,hydrocortisone / lidocaine Rectal Gel [Lidocort],Drug,RxNorm,Branded Drug Form,S,808114,2008-11-09,2099-12-31,NULL
40226901,NA,hydrocortisone / lidocaine Rectal Gel [RectaGel],Drug,RxNorm,Branded Drug Form,S,1012311,2010-10-03,2099-12-31,NULL
36220748,NA,hydrocortisone / lidocaine Rectal Product,Drug,RxNorm,Clinical Dose Group,C,1163416,2016-08-01,2099-12-31,NULL
40046776,NA,hydrocortisone / lidocaine Topical Cream,Drug,RxNorm,Clinical Drug Form,S,377717,1970-01-01,2099-12-31,NULL
40126376,NA,hydrocortisone / lidocaine Topical Cream [Lidamantle HC],Drug,RxNorm,Branded Drug Form,S,580251,2005-11-13,2099-12-31,NULL
40226902,NA,hydrocortisone / lidocaine Topical Cream [Lidazone],Drug,RxNorm,Branded Drug Form,S,1012348,2010-10-03,2099-12-31,NULL
40126377,NA,hydrocortisone / lidocaine Topical Cream [Rectacreame],Drug,RxNorm,Branded Drug Form,S,584470,2005-11-13,2099-12-31,NULL
40140794,NA,hydrocortisone / lidocaine Topical Gel,Drug,RxNorm,Clinical Drug Form,S,722263,2007-07-29,2099-12-31,NULL
40046779,NA,hydrocortisone / lidocaine Topical Lotion,Drug,RxNorm,Clinical Drug Form,S,406043,1970-01-01,2099-12-31,NULL
40226903,NA,hydrocortisone / lidocaine Topical Lotion [Lidamantle HC],Drug,RxNorm,Branded Drug Form,S,1012627,2010-10-03,2099-12-31,NULL
40130785,NA,hydrocortisone / lidocaine Topical Lotion [Senatec HC],Drug,RxNorm,Branded Drug Form,S,616258,2006-04-02,2099-12-31,NULL
40046780,NA,hydrocortisone / lidocaine Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,393533,1970-01-01,2099-12-31,NULL
36220749,NA,hydrocortisone / lidocaine Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163417,2016-08-01,2099-12-31,NULL
40046781,NA,hydrocortisone / lidocaine Topical Spray,Drug,RxNorm,Clinical Drug Form,S,385517,1970-01-01,2099-12-31,NULL
36027327,NA,Hydrocortisone / Metronidazole / Miconazole,Drug,RxNorm,Multiple Ingredients,NULL,1007197,2010-08-30,2099-12-31,NULL
36029277,NA,Hydrocortisone / Miconazole,Drug,RxNorm,Multiple Ingredients,NULL,106967,2010-08-30,2099-12-31,NULL
40046783,NA,hydrocortisone / miconazole Topical Cream,Drug,RxNorm,Clinical Drug Form,S,377725,1970-01-01,2099-12-31,NULL
40223872,NA,hydrocortisone / miconazole Topical Cream [Fungoid and HC],Drug,RxNorm,Branded Drug Form,S,998557,2010-08-01,2099-12-31,NULL
40046784,NA,hydrocortisone / miconazole Topical Gel,Drug,RxNorm,Clinical Drug Form,S,446495,1970-01-01,2099-12-31,NULL
40046785,NA,hydrocortisone / miconazole Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,372919,1970-01-01,2099-12-31,NULL
36220751,NA,hydrocortisone / miconazole Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163419,2016-08-01,2099-12-31,NULL
36030826,NA,Hydrocortisone / Naphazoline,Drug,RxNorm,Multiple Ingredients,NULL,812926,2010-08-30,2099-12-31,NULL
36027126,NA,Hydrocortisone / Natamycin / Neomycin,Drug,RxNorm,Multiple Ingredients,NULL,1006991,2010-08-30,2099-12-31,NULL
40046787,NA,hydrocortisone / natamycin / neomycin Topical Lotion,Drug,RxNorm,Clinical Drug Form,S,446679,1970-01-01,2099-12-31,NULL
40046788,NA,hydrocortisone / natamycin / neomycin Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,446682,1970-01-01,2099-12-31,NULL
36220753,NA,hydrocortisone / natamycin / neomycin Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163421,2016-08-01,2099-12-31,NULL
36029275,NA,Hydrocortisone / Neomycin,Drug,RxNorm,Multiple Ingredients,NULL,106963,2010-08-30,2099-12-31,NULL
36030063,NA,Hydrocortisone / Neomycin / Polymyxin B,Drug,RxNorm,Multiple Ingredients,NULL,217627,2010-08-30,2099-12-31,NULL
40046789,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment,Drug,RxNorm,Clinical Drug Form,S,376117,1970-01-01,2099-12-31,NULL
36220754,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Product,Drug,RxNorm,Clinical Dose Group,C,1163422,2016-08-01,2099-12-31,NULL
40046790,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Solution,Drug,RxNorm,Clinical Drug Form,S,376116,1970-01-01,2099-12-31,NULL
40046791,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Suspension,Drug,RxNorm,Clinical Drug Form,S,374762,1970-01-01,2099-12-31,NULL
40046792,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Suspension [AK-Spore HC],Drug,RxNorm,Branded Drug Form,S,365829,1970-01-01,2099-12-31,NULL
40155294,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Suspension [Cortisporin],Drug,RxNorm,Branded Drug Form,S,825189,2008-11-30,2099-12-31,NULL
40052930,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Suspension [Cortomycin],Drug,RxNorm,Branded Drug Form,S,384619,1970-01-01,2099-12-31,NULL
40052931,NA,hydrocortisone / neomycin / polymyxin B Ophthalmic Suspension [Ocutricin HC],Drug,RxNorm,Branded Drug Form,S,365811,1970-01-01,2099-12-31,NULL
36220755,NA,hydrocortisone / neomycin / polymyxin B Otic Product,Drug,RxNorm,Clinical Dose Group,C,1163423,2016-08-01,2099-12-31,NULL
40052932,NA,hydrocortisone / neomycin / polymyxin B Otic Solution,Drug,RxNorm,Clinical Drug Form,S,378643,1970-01-01,2099-12-31,NULL
40132835,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [AK-Spore HC],Drug,RxNorm,Branded Drug Form,S,631714,2006-06-04,2099-12-31,NULL
40052933,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Antibiotic Ear],Drug,RxNorm,Branded Drug Form,S,365323,1970-01-01,2099-12-31,NULL
40052934,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Cort-Biotic],Drug,RxNorm,Branded Drug Form,S,365358,1970-01-01,2099-12-31,NULL
40052936,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Cortisporin],Drug,RxNorm,Branded Drug Form,S,365354,1970-01-01,2099-12-31,NULL
40052937,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Cortomycin],Drug,RxNorm,Branded Drug Form,S,365321,1970-01-01,2099-12-31,NULL
40052935,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Cortratigen],Drug,RxNorm,Branded Drug Form,S,365322,1970-01-01,2099-12-31,NULL
40052938,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Drotic],Drug,RxNorm,Branded Drug Form,S,365317,1970-01-01,2099-12-31,NULL
40052939,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Ear-Eze],Drug,RxNorm,Branded Drug Form,S,365325,1970-01-01,2099-12-31,NULL
40052940,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Lazersporin-C],Drug,RxNorm,Branded Drug Form,S,365313,1970-01-01,2099-12-31,NULL
40052941,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Masporin Otic],Drug,RxNorm,Branded Drug Form,S,365355,1970-01-01,2099-12-31,NULL
40052942,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Oti-sone],Drug,RxNorm,Branded Drug Form,S,365319,1970-01-01,2099-12-31,NULL
40052944,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Otic care],Drug,RxNorm,Branded Drug Form,S,402712,1970-01-01,2099-12-31,NULL
40052943,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Otic Ear Care],Drug,RxNorm,Branded Drug Form,S,365350,1970-01-01,2099-12-31,NULL
40052945,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Otimar],Drug,RxNorm,Branded Drug Form,S,365349,1970-01-01,2099-12-31,NULL
40149354,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Otocidin],Drug,RxNorm,Branded Drug Form,S,792118,2008-04-27,2099-12-31,NULL
40052946,NA,hydrocortisone / neomycin / polymyxin B Otic Solution [Otocort],Drug,RxNorm,Branded Drug Form,S,365324,1970-01-01,2099-12-31,NULL
40052947,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension,Drug,RxNorm,Clinical Drug Form,S,375450,1970-01-01,2099-12-31,NULL
40052949,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Antibiotic Ear],Drug,RxNorm,Branded Drug Form,S,366132,1970-01-01,2099-12-31,NULL
40052950,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Antibiotic-Cort Ear],Drug,RxNorm,Branded Drug Form,S,366135,1970-01-01,2099-12-31,NULL
37496943,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Casporyn HC],Drug,RxNorm,Branded Drug Form,S,2201595,2020-05-04,2099-12-31,NULL
40052951,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Cort-Biotic],Drug,RxNorm,Branded Drug Form,S,366129,1970-01-01,2099-12-31,NULL
40052952,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Cortatrigen],Drug,RxNorm,Branded Drug Form,S,366130,1970-01-01,2099-12-31,NULL
40155295,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Cortisporin],Drug,RxNorm,Branded Drug Form,S,825185,2008-11-30,2099-12-31,NULL
40052954,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Cortomycin],Drug,RxNorm,Branded Drug Form,S,366137,1970-01-01,2099-12-31,NULL
40052955,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Masporin],Drug,RxNorm,Branded Drug Form,S,384615,1970-01-01,2099-12-31,NULL
40052956,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Oti-sone],Drug,RxNorm,Branded Drug Form,S,366136,1970-01-01,2099-12-31,NULL
40129765,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Otic Ear Care],Drug,RxNorm,Branded Drug Form,S,603754,2006-02-26,2099-12-31,NULL
40148540,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Oticin HC],Drug,RxNorm,Branded Drug Form,S,763094,2008-03-30,2099-12-31,NULL
40052957,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Otimar],Drug,RxNorm,Branded Drug Form,S,366131,1970-01-01,2099-12-31,NULL
40052958,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Otocort Sterile Suspension],Drug,RxNorm,Branded Drug Form,S,366139,1970-01-01,2099-12-31,NULL
40052959,NA,hydrocortisone / neomycin / polymyxin B Otic Suspension [Pediotic],Drug,RxNorm,Branded Drug Form,S,366138,1970-01-01,2099-12-31,NULL
40052961,NA,hydrocortisone / neomycin / polymyxin B Topical Cream,Drug,RxNorm,Clinical Drug Form,S,377718,1970-01-01,2099-12-31,NULL
40026674,NA,hydrocortisone / neomycin / polymyxin B Topical Cream [Cortisporin],Drug,RxNorm,Branded Drug Form,S,362410,1970-01-01,2099-12-31,NULL
36220756,NA,hydrocortisone / neomycin / polymyxin B Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163424,2016-08-01,2099-12-31,NULL
40052963,NA,hydrocortisone / neomycin Ophthalmic Cream,Drug,RxNorm,Clinical Drug Form,S,377726,1970-01-01,2099-12-31,NULL
40052964,NA,hydrocortisone / neomycin Ophthalmic Ointment,Drug,RxNorm,Clinical Drug Form,S,373033,1970-01-01,2099-12-31,NULL
36220757,NA,hydrocortisone / neomycin Ophthalmic Product,Drug,RxNorm,Clinical Dose Group,C,1163425,2016-08-01,2099-12-31,NULL
40052965,NA,hydrocortisone / neomycin Ophthalmic Solution,Drug,RxNorm,Clinical Drug Form,S,376397,1970-01-01,2099-12-31,NULL
40052966,NA,hydrocortisone / neomycin Ophthalmic Suspension,Drug,RxNorm,Clinical Drug Form,S,373034,1970-01-01,2099-12-31,NULL
36220758,NA,hydrocortisone / neomycin Otic Product,Drug,RxNorm,Clinical Dose Group,C,1163426,2016-08-01,2099-12-31,NULL
40052967,NA,hydrocortisone / neomycin Otic Solution,Drug,RxNorm,Clinical Drug Form,S,373035,1970-01-01,2099-12-31,NULL
40052968,NA,hydrocortisone / neomycin Topical Cream,Drug,RxNorm,Clinical Drug Form,S,377714,1970-01-01,2099-12-31,NULL
40052969,NA,hydrocortisone / neomycin Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,374385,1970-01-01,2099-12-31,NULL
40052970,NA,hydrocortisone / neomycin Topical Ointment [Neo-Cortef],Drug,RxNorm,Branded Drug Form,S,367411,1970-01-01,2099-12-31,NULL
36220759,NA,hydrocortisone / neomycin Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163427,2016-08-01,2099-12-31,NULL
40052971,NA,hydrocortisone / neomycin Topical Spray,Drug,RxNorm,Clinical Drug Form,S,446670,1970-01-01,2099-12-31,NULL
36029280,NA,Hydrocortisone / Nystatin,Drug,RxNorm,Multiple Ingredients,NULL,106984,2010-08-30,2099-12-31,NULL
40115852,NA,hydrocortisone / nystatin Topical Cream,Drug,RxNorm,Clinical Drug Form,S,562086,2005-09-11,2099-12-31,NULL
40067725,NA,hydrocortisone / nystatin Topical Cream [Nystaform-HC],Drug,RxNorm,Branded Drug Form,S,362164,1970-01-01,2099-12-31,NULL
40115853,NA,hydrocortisone / nystatin Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,562088,2005-09-11,2099-12-31,NULL
36220760,NA,hydrocortisone / nystatin Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163428,2016-08-01,2099-12-31,NULL
36029281,NA,Hydrocortisone / Oxytetracycline,Drug,RxNorm,Multiple Ingredients,NULL,106986,2010-08-30,2099-12-31,NULL
36220761,NA,hydrocortisone / oxytetracycline Ophthalmic Product,Drug,RxNorm,Clinical Dose Group,C,1163429,2016-08-01,2099-12-31,NULL
40052972,NA,hydrocortisone / oxytetracycline Ophthalmic Suspension,Drug,RxNorm,Clinical Drug Form,S,373212,1970-01-01,2099-12-31,NULL
40052973,NA,hydrocortisone / oxytetracycline Ophthalmic Suspension [Terra-Cortril],Drug,RxNorm,Branded Drug Form,S,94280,1970-01-01,2099-12-31,NULL
40052974,NA,hydrocortisone / oxytetracycline Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,376506,1970-01-01,2099-12-31,NULL
36220762,NA,hydrocortisone / oxytetracycline Topical Product,Drug,RxNorm,Clinical Dose Group,C,1163430,2016-08-01,2099-12-31,NULL
40052975,NA,hydrocortisone / oxytetracycline Topical Spray,Drug,RxNorm,Clinical Drug Form,S,377333,1970-01-01,2099-12-31,NULL
36029576,NA,Hydrocortisone / phenol,Drug,RxNorm,Multiple Ingredients,NULL,1372889,2013-03-20,2099-12-31,NULL
43525564,NA,hydrocortisone / phenol Topical Gel,Drug,RxNorm,Clinical Drug Form,S,1372888,2013-04-01,2099-12-31,NULL
36246277,NA,hydrocortisone / phenol Topical Product,Drug,RxNorm,Clinical Dose Group,C,1372887,2016-08-01,2099-12-31,NULL
36030536,NA,Hydrocortisone / Polymyxin B,Drug,RxNorm,Multiple Ingredients,NULL,689920,2010-08-30,2099-12-31,NULL
