Concept Name,Concept Id,Valid Start Date,Invalid Reason,Vocabulary Id,Concept Code,Concept Class Id,Standard Concept,Concept Name,Domain Id,Valid End Date
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Emra-Med,41321704,2017-08-24,,RxNorm Extension,OMOP2519666,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Emra-Med,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 30 by Gppl,41321705,2017-08-24,,RxNorm Extension,OMOP2519667,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 30 by Gppl,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Opti,41321707,2017-08-24,,RxNorm Extension,OMOP2519669,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Opti,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Aca Mueller,41321708,2017-08-24,,RxNorm Extension,OMOP2519670,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Aca Mueller,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metycortin] Box of 20 by Mibe,41321709,2017-08-24,,RxNorm Extension,OMOP2519671,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Metycortin] Box of 20 by Mibe,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrate] Box of 20,41061508,2017-08-24,,RxNorm Extension,OMOP2259470,Branded Drug Box,S,Methylprednisolone 100 MG Oral Tablet [Medrate] Box of 20,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 50,41061513,2017-08-24,,RxNorm Extension,OMOP2259475,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 50,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 10,41061514,2017-08-24,,RxNorm Extension,OMOP2259476,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 10,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metycortin] Box of 20,41061515,2017-08-24,,RxNorm Extension,OMOP2259477,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Metycortin] Box of 20,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [M Prednihexal] Box of 10,41061516,2017-08-24,,RxNorm Extension,OMOP2259478,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [M Prednihexal] Box of 10,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 150,41061518,2017-08-24,,RxNorm Extension,OMOP2259480,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 150,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 200,41061519,2017-08-24,,RxNorm Extension,OMOP2259481,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 200,Drug,2099-12-31
Methylprednisolone 100 MG Oral Tablet [Medrate],40999352,2017-08-24,,RxNorm Extension,OMOP2197314,Branded Drug,S,Methylprednisolone 100 MG Oral Tablet [Medrate],Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 600,40999358,2017-08-24,,RxNorm Extension,OMOP2197320,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 600,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100,40999359,2017-08-24,,RxNorm Extension,OMOP2197321,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Acis] Box of 10,40999360,2017-08-24,,RxNorm Extension,OMOP2197322,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Acis] Box of 10,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Predni M] Box of 50,40999369,2017-08-24,,RxNorm Extension,OMOP2197331,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Predni M] Box of 50,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metysolon] Box of 50,40999370,2017-08-24,,RxNorm Extension,OMOP2197332,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Metysolon] Box of 50,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 30,40999371,2017-08-24,,RxNorm Extension,OMOP2197333,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 30,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 30,40999372,2017-08-24,,RxNorm Extension,OMOP2197334,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 30,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet Box of 200,41022030,2017-08-24,,RxNorm Extension,OMOP2219992,Clinical Drug Box,S,Methylprednisolone 16 MG Oral Tablet Box of 200,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet Box of 120,41022031,2017-08-24,,RxNorm Extension,OMOP2219993,Clinical Drug Box,S,Methylprednisolone 16 MG Oral Tablet Box of 120,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 100 by Cc,41039416,2017-08-24,,RxNorm Extension,OMOP2237378,Marketed Product,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 100 by Cc,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Cc,41039417,2017-08-24,,RxNorm Extension,OMOP2237379,Marketed Product,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Cc,Drug,2099-12-31
Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Mylan,41039418,2017-08-24,,RxNorm Extension,OMOP2237380,Marketed Product,S,Prednisone 5 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Mylan,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Beragena,41040657,2017-08-24,,RxNorm Extension,OMOP2238619,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Beragena,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 20 by Sanofi,41040658,2017-08-24,,RxNorm Extension,OMOP2238620,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 20 by Sanofi,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [M Prednihexal] Box of 100 by Novartis,41040659,2017-08-24,,RxNorm Extension,OMOP2238621,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [M Prednihexal] Box of 100 by Novartis,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Kohlpharma,41040665,2017-08-24,,RxNorm Extension,OMOP2238627,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Kohlpharma,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Arwypo,41040666,2017-08-24,,RxNorm Extension,OMOP2238628,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Arwypo,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Arwypo,41040667,2017-08-24,,RxNorm Extension,OMOP2238629,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Arwypo,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 10 by Galen,41040668,2017-08-24,,RxNorm Extension,OMOP2238630,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 10 by Galen,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al] Box of 20 by Aliud,41040669,2017-08-24,,RxNorm Extension,OMOP2238631,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al] Box of 20 by Aliud,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 200,41093120,2017-08-24,,RxNorm Extension,OMOP2291082,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 200,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 30,41093121,2017-08-24,,RxNorm Extension,OMOP2291083,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 30,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Al] Box of 20,41093122,2017-08-24,,RxNorm Extension,OMOP2291084,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Al] Box of 20,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrate] Box of 600,41093123,2017-08-24,,RxNorm Extension,OMOP2291085,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Medrate] Box of 600,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Medrate] Box of 10,41093124,2017-08-24,,RxNorm Extension,OMOP2291086,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Medrate] Box of 10,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [M Prednihexal] Box of 50,41093125,2017-08-24,,RxNorm Extension,OMOP2291087,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [M Prednihexal] Box of 50,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 500,41093135,2017-08-24,,RxNorm Extension,OMOP2291097,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 500,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metysolon] Box of 20,41093136,2017-08-24,,RxNorm Extension,OMOP2291098,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Metysolon] Box of 20,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 240,41249178,2017-08-24,,RxNorm Extension,OMOP2447140,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 240,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 150,41249179,2017-08-24,,RxNorm Extension,OMOP2447141,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 150,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 30,41249181,2017-08-24,,RxNorm Extension,OMOP2447143,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 30,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 200,41249182,2017-08-24,,RxNorm Extension,OMOP2447144,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 200,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metycortin] Box of 10,41249183,2017-08-24,,RxNorm Extension,OMOP2447145,Branded Drug Box,S,Methylprednisolone 16 MG Oral Tablet [Metycortin] Box of 10,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 5000,41249190,2017-08-24,,RxNorm Extension,OMOP2447152,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 5000,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20,41249191,2017-08-24,,RxNorm Extension,OMOP2447153,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10,41249192,2017-08-24,,RxNorm Extension,OMOP2447154,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Predni M] Box of 30,41249193,2017-08-24,,RxNorm Extension,OMOP2447155,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Predni M] Box of 30,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 100,41249195,2017-08-24,,RxNorm Extension,OMOP2447157,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 100,Drug,2099-12-31
Prednisone 1 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Mylan,41289135,2017-08-24,,RxNorm Extension,OMOP2487097,Marketed Product,S,Prednisone 1 MG Extended Release Oral Tablet [Lodotra] Box of 30 by Mylan,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Eurim-Pharm,41290389,2017-08-24,,RxNorm Extension,OMOP2488351,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Eurim-Pharm,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Mtk,41290390,2017-08-24,,RxNorm Extension,OMOP2488352,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Mtk,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Kohlpharma,41290391,2017-08-24,,RxNorm Extension,OMOP2488353,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Kohlpharma,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Eurim-Pharm,41290392,2017-08-24,,RxNorm Extension,OMOP2488354,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Eurim-Pharm,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Emra-Med,41290393,2017-08-24,,RxNorm Extension,OMOP2488355,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 10 by Emra-Med,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 30 by Sanofi,41290394,2017-08-24,,RxNorm Extension,OMOP2488356,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 30 by Sanofi,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Al] Box of 50 by Aliud,41290395,2017-08-24,,RxNorm Extension,OMOP2488357,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Al] Box of 50 by Aliud,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Gppl,41290397,2017-08-24,,RxNorm Extension,OMOP2488359,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Gppl,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Sanofi,41290398,2017-08-24,,RxNorm Extension,OMOP2488360,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Sanofi,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Orifarm Leverkus,41290399,2017-08-24,,RxNorm Extension,OMOP2488361,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Orifarm Leverkus,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Emra-Med,41290400,2017-08-24,,RxNorm Extension,OMOP2488362,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Emra-Med,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Servopharma,41290401,2017-08-24,,RxNorm Extension,OMOP2488363,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Servopharma,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 100 by Sanofi,41228472,2017-08-24,,RxNorm Extension,OMOP2426434,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 100 by Sanofi,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 50 by Sanofi,41228473,2017-08-24,,RxNorm Extension,OMOP2426435,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Predni M] Box of 50 by Sanofi,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 30 by Galen,41228474,2017-08-24,,RxNorm Extension,OMOP2426436,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 30 by Galen,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metycortin] Box of 10 by Mibe,41228475,2017-08-24,,RxNorm Extension,OMOP2426437,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Metycortin] Box of 10 by Mibe,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Al] Box of 10 by Aliud,41228476,2017-08-24,,RxNorm Extension,OMOP2426438,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Methylprednisolon Al] Box of 10 by Aliud,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet Box of 20 by Mibe,41228477,2017-08-24,,RxNorm Extension,OMOP2426439,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet Box of 20 by Mibe,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet Box of 10 by Mibe,41228478,2017-08-24,,RxNorm Extension,OMOP2426440,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet Box of 10 by Mibe,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Servopharma,41228485,2017-08-24,,RxNorm Extension,OMOP2426447,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Servopharma,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Bestphago,41228486,2017-08-24,,RxNorm Extension,OMOP2426448,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Bestphago,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Alpha Med,41228487,2017-08-24,,RxNorm Extension,OMOP2426449,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Alpha Med,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Aca Mueller,41228488,2017-08-24,,RxNorm Extension,OMOP2426450,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Aca Mueller,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 100 by Orion,41228489,2017-08-24,,RxNorm Extension,OMOP2426451,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Metypred] Box of 100 by Orion,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metycortin],41279987,2017-08-24,,RxNorm Extension,OMOP2477949,Branded Drug,S,Methylprednisolone 16 MG Oral Tablet [Metycortin],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 300,41279997,2017-08-24,,RxNorm Extension,OMOP2477959,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 300,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 1000,41279998,2017-08-24,,RxNorm Extension,OMOP2477960,Branded Drug Box,S,Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 1000,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [M Prednihexal],41279999,2017-08-24,,RxNorm Extension,OMOP2477961,Branded Drug,S,Methylprednisolone 4 MG Oral Tablet [M Prednihexal],Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Servopharma,40978235,2017-08-24,,RxNorm Extension,OMOP2176197,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 100 by Servopharma,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 30 by Servopharma,40978236,2017-08-24,,RxNorm Extension,OMOP2176198,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Urbason] Box of 30 by Servopharma,Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 50 by Galen,40978237,2017-08-24,,RxNorm Extension,OMOP2176199,Marketed Product,S,Methylprednisolone 16 MG Oral Tablet [Metypred] Box of 50 by Galen,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Gerke,40978243,2017-08-24,,RxNorm Extension,OMOP2176205,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 100 by Gerke,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Beragena,40978244,2017-08-24,,RxNorm Extension,OMOP2176206,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 20 by Beragena,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Bestphago,40978245,2017-08-24,,RxNorm Extension,OMOP2176207,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Urbason] Box of 10 by Bestphago,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al] Box of 50 by Aliud,40978246,2017-08-24,,RxNorm Extension,OMOP2176208,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Methylprednisolon Al] Box of 50 by Aliud,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 30 by Pfizer,40978247,2017-08-24,,RxNorm Extension,OMOP2176209,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet [Medrate] Box of 30 by Pfizer,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet Box of 100 by Mibe,40978248,2017-08-24,,RxNorm Extension,OMOP2176210,Marketed Product,S,Methylprednisolone 4 MG Oral Tablet Box of 100 by Mibe,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet Box of 1000,41053297,2017-08-24,,RxNorm Extension,OMOP2251259,Clinical Drug Box,S,Methylprednisolone 4 MG Oral Tablet Box of 1000,Drug,2099-12-31
methylprednisolone Oral Tablet,40060728,1970-01-01,,RxNorm,372868,Clinical Drug Form,S,methylprednisolone Oral Tablet,Drug,2099-12-31
Prednisone 5 MG Oral Tablet [Levoxyl],40119160,2005-09-11,D,RxNorm,541927,Branded Drug,,Prednisone 5 MG Oral Tablet [Levoxyl],Drug,2009-01-04
Methylprednisolone 4 MG Oral Tablet [Methylpred],19113983,2005-09-11,D,RxNorm,542403,Branded Drug,,Methylprednisolone 4 MG Oral Tablet [Methylpred],Drug,2012-12-03
Methylprednisolone 40 MG/ML Injectable Solution [Methylcotolone],19114531,2005-09-11,D,RxNorm,544687,Branded Drug,,Methylprednisolone 40 MG/ML Injectable Solution [Methylcotolone],Drug,2012-12-03
Methylprednisolone 40 MG/ML Injectable Suspension [Methylcotolone],19114532,2005-09-11,U,RxNorm,544688,Branded Drug,,Methylprednisolone 40 MG/ML Injectable Suspension [Methylcotolone],Drug,2012-12-02
Methylprednisolone 40 MG/ML Injectable Suspension [Sano-Drol],1506551,2005-09-11,U,RxNorm,544696,Branded Drug,,Methylprednisolone 40 MG/ML Injectable Suspension [Sano-Drol],Drug,2012-12-02
Methylprednisolone 80 MG/ML Injectable Suspension [Cortimed],19114537,2005-09-11,U,RxNorm,544703,Branded Drug,,Methylprednisolone 80 MG/ML Injectable Suspension [Cortimed],Drug,2012-12-02
Methylprednisolone 80 MG/ML Injectable Suspension [Duro Cort],19114539,2005-09-11,U,RxNorm,544707,Branded Drug,,Methylprednisolone 80 MG/ML Injectable Suspension [Duro Cort],Drug,2012-12-02
Methylprednisolone 80 MG/ML Injectable Suspension [Pri-Methylate],1506574,2005-09-11,U,RxNorm,544735,Branded Drug,,Methylprednisolone 80 MG/ML Injectable Suspension [Pri-Methylate],Drug,2012-12-02
Methylprednisolone 80 MG/ML Injectable Suspension [Sano-Drol],1506575,2005-09-11,U,RxNorm,544737,Branded Drug,,Methylprednisolone 80 MG/ML Injectable Suspension [Sano-Drol],Drug,2012-12-02
