concept_name,concept_id,valid_start_date,invalid_reason,vocabulary_id,concept_code,concept_class_id,standar_concept,concept_name,domain_id,valid_end_date
100 ML Hydrocortisone 1 MG/ML Injectable Solution Box of 1,44197985,2017-10-06,,RxNorm Extension,OMOP3074708,Quant Clinical Box,S,100 ML Hydrocortisone 1 MG/ML Injectable Solution Box of 1,Drug,2099-12-31
100 ML Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason] Box of 1,44198133,2017-10-06,,RxNorm Extension,OMOP3074856,Quant Branded Box,S,100 ML Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason] Box of 1,Drug,2099-12-31
100 ML Hydrocortisone 1 MG/ML Injectable Solution [Alfason] Box of 1,44198237,2017-10-06,,RxNorm Extension,OMOP3074960,Quant Branded Box,S,100 ML Hydrocortisone 1 MG/ML Injectable Solution [Alfason] Box of 1,Drug,2099-12-31
100 ML Hydrocortisone 1 MG/ML Injectable Solution [Alfason],44198238,2017-10-06,,RxNorm Extension,OMOP3074961,Quant Branded Drug,S,100 ML Hydrocortisone 1 MG/ML Injectable Solution [Alfason],Drug,2099-12-31
100 ML Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason] Box of 1 by Leo,44198300,2017-10-06,,RxNorm Extension,OMOP3075023,Marketed Product,S,100 ML Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason] Box of 1 by Leo,Drug,2099-12-31
100 ML Hydrocortisone 1 MG/ML Injectable Solution [Alfason] Box of 1 by Astellas,44198432,2017-10-06,,RxNorm Extension,OMOP3075155,Marketed Product,S,100 ML Hydrocortisone 1 MG/ML Injectable Solution [Alfason] Box of 1 by Astellas,Drug,2099-12-31
100 ML Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason],44198508,2017-10-06,,RxNorm Extension,OMOP3075231,Quant Branded Drug,S,100 ML Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason],Drug,2099-12-31
2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension Box of 1,44202401,2017-10-06,,RxNorm Extension,OMOP3079124,Quant Clinical Box,S,2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension Box of 1,Drug,2099-12-31
2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1,44202578,2017-10-06,,RxNorm Extension,OMOP3079301,Quant Branded Box,S,2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1,Drug,2099-12-31
2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension,44202657,2017-10-06,,RxNorm Extension,OMOP3079380,Quant Clinical Drug,S,2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension,Drug,2099-12-31
2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1 by Rotexmedica,44203074,2017-10-06,,RxNorm Extension,OMOP3079797,Marketed Product,S,2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1 by Rotexmedica,Drug,2099-12-31
2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension [Hydrocortison Rotexmedica],44203158,2017-10-06,,RxNorm Extension,OMOP3079881,Quant Branded Drug,S,2 ML Hydrocortisone 66.8 MG/ML Injectable Suspension [Hydrocortison Rotexmedica],Drug,2099-12-31
Hydrocortisone 0.01 MG/ML Injectable Solution Box of 1,44176282,2017-10-06,,RxNorm Extension,OMOP3053005,Clinical Drug Box,S,Hydrocortisone 0.01 MG/ML Injectable Solution Box of 1,Drug,2099-12-31
Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason] Box of 1,44177335,2017-10-06,,RxNorm Extension,OMOP3054058,Branded Drug Box,S,Hydrocortisone 0.01 MG/ML Injectable Solution [Alfason] Box of 1,Drug,2099-12-31
Hydrocortisone 20 MG Oral Tablet [Plenadren] Box of 100 by Kohlpharma,44178788,2017-10-06,,RxNorm Extension,OMOP3055511,Marketed Product,S,Hydrocortisone 20 MG Oral Tablet [Plenadren] Box of 100 by Kohlpharma,Drug,2099-12-31
Hydrocortisone 20 MG Oral Tablet [Plenadren] Box of 100 by Axicorp,44178789,2017-10-06,,RxNorm Extension,OMOP3055512,Marketed Product,S,Hydrocortisone 20 MG Oral Tablet [Plenadren] Box of 100 by Axicorp,Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,44180038,2017-10-06,,RxNorm Extension,OMOP3056761,Clinical Drug,S,Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution Box of 10,44180040,2017-10-06,,RxNorm Extension,OMOP3056763,Clinical Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution Box of 10,Drug,2099-12-31
Hydrocortisone 67 MG/ML Injectable Suspension Box of 1,44180041,2017-10-06,,RxNorm Extension,OMOP3056764,Clinical Drug Box,S,Hydrocortisone 67 MG/ML Injectable Suspension Box of 1,Drug,2099-12-31
Hydrocortisone 0.08 MG/MG Rectal Solution Box of 2,44180042,2017-10-06,,RxNorm Extension,OMOP3056765,Clinical Drug Box,S,Hydrocortisone 0.08 MG/MG Rectal Solution Box of 2,Drug,2099-12-31
Hydrocortisone 167 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1,44181057,2017-10-06,,RxNorm Extension,OMOP3057780,Branded Drug Box,S,Hydrocortisone 167 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1,Drug,2099-12-31
Hydrocortisone 0.08 MG/MG Rectal Solution [Colifoam] Box of 2,44181058,2017-10-06,,RxNorm Extension,OMOP3057781,Branded Drug Box,S,Hydrocortisone 0.08 MG/MG Rectal Solution [Colifoam] Box of 2,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution Box of 14,44183767,2017-10-06,,RxNorm Extension,OMOP3060490,Clinical Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution Box of 14,Drug,2099-12-31
Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Medicated Shampoo Box of 1,44164989,2017-10-06,,RxNorm Extension,OMOP3041712,Clinical Drug Box,S,Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Medicated Shampoo Box of 1,Drug,2099-12-31
Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Medicated Shampoo,44164990,2017-10-06,,RxNorm Extension,OMOP3041713,Clinical Drug,S,Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Medicated Shampoo,Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.49 UNT/MG Prefilled Syringe Box of 1,44164991,2017-10-06,,RxNorm Extension,OMOP3041714,Clinical Drug Box,S,Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.49 UNT/MG Prefilled Syringe Box of 1,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14,44166103,2017-10-06,,RxNorm Extension,OMOP3042826,Branded Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14,Drug,2099-12-31
Hydrocortisone 67 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1,44166105,2017-10-06,,RxNorm Extension,OMOP3042828,Branded Drug Box,S,Hydrocortisone 67 MG/ML Injectable Suspension [Hydrocortison Rotexmedica] Box of 1,Drug,2099-12-31
Hydrocortisone 0.08 MG/MG Rectal Solution,44168846,2017-10-06,,RxNorm Extension,OMOP3045569,Clinical Drug,S,Hydrocortisone 0.08 MG/MG Rectal Solution,Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,44169824,2017-10-06,,RxNorm Extension,OMOP3046547,Branded Drug Box,S,Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1,44169826,2017-10-06,,RxNorm Extension,OMOP3046549,Branded Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution Box of 2,44172568,2017-10-06,,RxNorm Extension,OMOP3049291,Clinical Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution Box of 2,Drug,2099-12-31
Hydrocortisone 0.01 MG/ML Injectable Solution,44172569,2017-10-06,,RxNorm Extension,OMOP3049292,Clinical Drug,S,Hydrocortisone 0.01 MG/ML Injectable Solution,Drug,2099-12-31
Hydrocortisone 0.01 MG/ML [Alfason],44160638,2017-10-06,,RxNorm Extension,OMOP3037361,Branded Drug Comp,S,Hydrocortisone 0.01 MG/ML [Alfason],Drug,2099-12-31
Hydrocortisone / Salicylic Acid Medicated Shampoo,44160711,2017-10-06,,RxNorm Extension,OMOP3037434,Clinical Drug Form,S,Hydrocortisone / Salicylic Acid Medicated Shampoo,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 2,44162287,2017-10-06,,RxNorm Extension,OMOP3039010,Branded Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 2,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 28,44162288,2017-10-06,,RxNorm Extension,OMOP3039011,Branded Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 28,Drug,2099-12-31
2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10 by Farco,44203924,2017-10-06,,RxNorm Extension,OMOP3080647,Marketed Product,S,2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10 by Farco,Drug,2099-12-31
2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril],44204000,2017-10-06,,RxNorm Extension,OMOP3080723,Quant Branded Drug,S,2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril],Drug,2099-12-31
2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution Box of 10,44204083,2017-10-06,,RxNorm Extension,OMOP3080806,Quant Clinical Box,S,2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution Box of 10,Drug,2099-12-31
2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,44204084,2017-10-06,,RxNorm Extension,OMOP3080807,Quant Clinical Drug,S,2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,Drug,2099-12-31
2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,44204185,2017-10-06,,RxNorm Extension,OMOP3080908,Quant Branded Box,S,2990 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe,44204333,2017-10-06,,RxNorm Extension,OMOP3081056,Quant Clinical Drug,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril],44204335,2017-10-06,,RxNorm Extension,OMOP3081058,Quant Branded Drug,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril],Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution Box of 10,44204352,2017-10-06,,RxNorm Extension,OMOP3081075,Quant Clinical Box,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution Box of 10,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 50,44204353,2017-10-06,,RxNorm Extension,OMOP3081076,Quant Clinical Box,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 50,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Injectable Solution,44204354,2017-10-06,,RxNorm Extension,OMOP3081077,Quant Clinical Drug,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Injectable Solution,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 10,44204376,2017-10-06,,RxNorm Extension,OMOP3081099,Quant Clinical Box,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 10,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,44204381,2017-10-06,,RxNorm Extension,OMOP3081104,Quant Branded Box,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,44204435,2017-10-06,,RxNorm Extension,OMOP3081158,Quant Clinical Drug,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Injectable Solution Box of 1,44204436,2017-10-06,,RxNorm Extension,OMOP3081159,Quant Clinical Box,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Injectable Solution Box of 1,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 10 by Pfizer,44204452,2017-10-06,,RxNorm Extension,OMOP3081175,Marketed Product,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 10 by Pfizer,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Injectable Solution Box of 1 by Pfizer,44204453,2017-10-06,,RxNorm Extension,OMOP3081176,Marketed Product,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Injectable Solution Box of 1 by Pfizer,Drug,2099-12-31
3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10 by Farco,44204488,2017-10-06,,RxNorm Extension,OMOP3081211,Marketed Product,S,3000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10 by Farco,Drug,2099-12-31
3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,44204565,2017-10-06,,RxNorm Extension,OMOP3081288,Quant Branded Box,S,3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10,Drug,2099-12-31
3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10 by Farco,44204607,2017-10-06,,RxNorm Extension,OMOP3081330,Marketed Product,S,3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril] Box of 10 by Farco,Drug,2099-12-31
3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution Box of 10,44204631,2017-10-06,,RxNorm Extension,OMOP3081354,Quant Clinical Box,S,3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution Box of 10,Drug,2099-12-31
3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,44204632,2017-10-06,,RxNorm Extension,OMOP3081355,Quant Clinical Drug,S,3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution,Drug,2099-12-31
3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril],44204639,2017-10-06,,RxNorm Extension,OMOP3081362,Quant Branded Drug,S,3030 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 0.01 UNT/MG Topical Solution [Farco Tril],Drug,2099-12-31
5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 1,44205715,2017-10-06,,RxNorm Extension,OMOP3082438,Quant Clinical Box,S,5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 1,Drug,2099-12-31
5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe,44205733,2017-10-06,,RxNorm Extension,OMOP3082456,Quant Clinical Drug,S,5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe,Drug,2099-12-31
5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 10,44205746,2017-10-06,,RxNorm Extension,OMOP3082469,Quant Clinical Box,S,5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 10,Drug,2099-12-31
5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 50,44205830,2017-10-06,,RxNorm Extension,OMOP3082553,Quant Clinical Box,S,5000 MG Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 50,Drug,2099-12-31
14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment [Benzoderm],44207193,2017-10-06,,RxNorm Extension,OMOP3083916,Quant Branded Drug,S,14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment [Benzoderm],Drug,2099-12-31
14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment Box of 1,44207194,2017-10-06,,RxNorm Extension,OMOP3083917,Quant Clinical Box,S,14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment [Benzoderm] Box of 1,44207198,2017-10-06,,RxNorm Extension,OMOP3083921,Quant Branded Box,S,14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment [Benzoderm] Box of 1,Drug,2099-12-31
14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment,44207202,2017-10-06,,RxNorm Extension,OMOP3083925,Quant Clinical Drug,S,14400 MG Hydrocortisone 0.0025 MG/MG / Undecylenate 0.03 MG/MG Topical Ointment,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Beragena,44207943,2017-10-06,,RxNorm Extension,OMOP3084666,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Beragena,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution Box of 28,44207944,2017-10-06,,RxNorm Extension,OMOP3084667,Quant Clinical Box,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution Box of 28,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Gruenewald,44207945,2017-10-06,,RxNorm Extension,OMOP3084668,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Gruenewald,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Meda,44207946,2017-10-06,,RxNorm Extension,OMOP3084669,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Meda,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Kohlpharma,44207947,2017-10-06,,RxNorm Extension,OMOP3084670,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Kohlpharma,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1 by Trommsdorff,44207948,2017-10-06,,RxNorm Extension,OMOP3084671,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1 by Trommsdorff,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1 by Orifarm Leverkus,44207949,2017-10-06,,RxNorm Extension,OMOP3084672,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1 by Orifarm Leverkus,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1 by Mtk,44207950,2017-10-06,,RxNorm Extension,OMOP3084673,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 1 by Mtk,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution,44207951,2017-10-06,,RxNorm Extension,OMOP3084674,Quant Clinical Drug,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 28,44207952,2017-10-06,,RxNorm Extension,OMOP3084675,Quant Branded Box,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 28,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Eurim-Pharm,44207953,2017-10-06,,RxNorm Extension,OMOP3084676,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Eurim-Pharm,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Emra-Med,44207954,2017-10-06,,RxNorm Extension,OMOP3084677,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Emra-Med,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Axicorp,44207955,2017-10-06,,RxNorm Extension,OMOP3084678,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 14 by Axicorp,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Opti,44207956,2017-10-06,,RxNorm Extension,OMOP3084679,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Opti,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Gruenewald,44207957,2017-10-06,,RxNorm Extension,OMOP3084680,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Gruenewald,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Gerke,44207958,2017-10-06,,RxNorm Extension,OMOP3084681,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] by Gerke,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 10,44207959,2017-10-06,,RxNorm Extension,OMOP3084682,Quant Branded Box,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 10,Drug,2099-12-31
20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 28 by Veron,44207960,2017-10-06,,RxNorm Extension,OMOP3084683,Marketed Product,S,20700 MG Hydrocortisone 0.1 MG/MG Rectal Solution [Colifoam] Box of 28 by Veron,Drug,2099-12-31
