concept_id	concept_name	standard_concept	standard_concept_caption	invalid_reason	invalid_reason_caption	concept_code	domain_id	vocabulary_id	concept_class_id
40169262	60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	S		NULL		896231	Drug	RxNorm	Quant Clinical Drug
40169263	60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	S		NULL		896235	Drug	RxNorm	Quant Branded Drug
40169264	60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler	S		NULL		896018	Drug	RxNorm	Quant Clinical Drug
40169267	60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent]	S		NULL		896019	Drug	RxNorm	Quant Branded Drug
40169268	60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler	NULL		U		896324	Drug	RxNorm	Quant Clinical Drug
40169269	60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	S		NULL		896184	Drug	RxNorm	Quant Clinical Drug
40169270	60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	S		NULL		896185	Drug	RxNorm	Quant Branded Drug
40169271	60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler	S		NULL		896021	Drug	RxNorm	Quant Clinical Drug
40169272	60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]	S		NULL		896023	Drug	RxNorm	Quant Branded Drug
40169273	60 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler	S		NULL		896010	Drug	RxNorm	Quant Clinical Drug
40169274	60 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	S		NULL		896011	Drug	RxNorm	Quant Branded Drug
40169275	60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	S		NULL		896239	Drug	RxNorm	Quant Clinical Drug
40169276	60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	S		NULL		896243	Drug	RxNorm	Quant Branded Drug
40169277	60 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler	S		NULL		896012	Drug	RxNorm	Quant Clinical Drug
40169278	60 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	S		NULL		896013	Drug	RxNorm	Quant Branded Drug
40169279	60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	S		NULL		896267	Drug	RxNorm	Quant Clinical Drug
40169280	60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	S		NULL		896271	Drug	RxNorm	Quant Branded Drug
40169281	60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	S		NULL		896209	Drug	RxNorm	Quant Clinical Drug
40169282	60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	S		NULL		896212	Drug	RxNorm	Quant Branded Drug
40169283	60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler	S		NULL		896025	Drug	RxNorm	Quant Clinical Drug
40169284	60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]	S		NULL		896027	Drug	RxNorm	Quant Branded Drug
40169285	60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	S		NULL		896228	Drug	RxNorm	Quant Clinical Drug
40169286	60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	S		NULL		896229	Drug	RxNorm	Quant Branded Drug
40169854	mometasone Topical Cream [Momexin]	S		NULL		891164	Drug	RxNorm	Branded Drug Form
40170320	Triamcinolone 80 MG/ML	NULL		D		895309	Drug	RxNorm	Clinical Drug Comp
40170321	Triamcinolone 80 MG/ML Injectable Suspension	NULL		D		895310	Drug	RxNorm	Clinical Drug
40170633	fluticasone / salmeterol Dry Powder Inhaler [Advair 100/50]	NULL		U		896164	Drug	RxNorm	Branded Drug Form
40170634	fluticasone / salmeterol Dry Powder Inhaler [Advair]	S		NULL		896189	Drug	RxNorm	Branded Drug Form
40170635	fluticasone / salmeterol Dry Powder Inhaler [Advair 500/50]	NULL		U		896221	Drug	RxNorm	Branded Drug Form
40170636	fluticasone / salmeterol Metered Dose Inhaler [Advair 115/21]	NULL		U		896242	Drug	RxNorm	Branded Drug Form
40170637	fluticasone / salmeterol Metered Dose Inhaler [Advair]	S		NULL		896270	Drug	RxNorm	Branded Drug Form
40170638	fluticasone / salmeterol Metered Dose Inhaler [Advair 45/21]	NULL		U		896234	Drug	RxNorm	Branded Drug Form
40170654	fluticasone furoate 0.0275 MG/ACTUAT	S		NULL		895967	Drug	RxNorm	Clinical Drug Comp
40170655	fluticasone furoate 0.0275 MG/ACTUAT [Veramyst]	S		NULL		895969	Drug	RxNorm	Branded Drug Comp
40170920	mometasone furoate 1 MG/ML [Momexin]	S		NULL		891163	Drug	RxNorm	Branded Drug Comp
40171015	fluticasone propionate 0.00005 MG/MG	S		NULL		895486	Drug	RxNorm	Clinical Drug Comp
40171016	fluticasone propionate 0.00005 MG/MG Topical Ointment	S		NULL		895487	Drug	RxNorm	Clinical Drug
40171017	fluticasone propionate 0.00005 MG/MG Topical Ointment [Cutivate]	S		NULL		895697	Drug	RxNorm	Branded Drug
40171018	fluticasone propionate 0.00005 MG/MG [Cutivate]	S		NULL		895696	Drug	RxNorm	Branded Drug Comp
40171019	fluticasone propionate 0.044 MG/ACTUAT	S		NULL		895993	Drug	RxNorm	Clinical Drug Comp
40171020	fluticasone propionate 0.044 MG/ACTUAT [Flovent]	S		NULL		895995	Drug	RxNorm	Branded Drug Comp
40171021	fluticasone propionate 0.045 MG/ACTUAT	S		NULL		896230	Drug	RxNorm	Clinical Drug Comp
40171022	fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair]	S		NULL		896233	Drug	RxNorm	Branded Drug Comp
40171023	fluticasone propionate 0.05 MG/ACTUAT	S		NULL		896014	Drug	RxNorm	Clinical Drug Comp
40171024	fluticasone propionate 0.05 MG/ACTUAT [Flonase]	S		NULL		896322	Drug	RxNorm	Branded Drug Comp
40171025	fluticasone propionate 0.05 MG/ACTUAT [Flovent]	S		NULL		896016	Drug	RxNorm	Branded Drug Comp
40171026	fluticasone propionate 0.1 MG/ACTUAT	S		NULL		896020	Drug	RxNorm	Clinical Drug Comp
40171027	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair]	S		NULL		896163	Drug	RxNorm	Branded Drug Comp
40171028	fluticasone propionate 0.1 MG/ACTUAT [Flovent]	S		NULL		896022	Drug	RxNorm	Branded Drug Comp
40171029	fluticasone propionate 0.11 MG/ACTUAT	S		NULL		895998	Drug	RxNorm	Clinical Drug Comp
40171030	fluticasone propionate 0.11 MG/ACTUAT [Flovent]	S		NULL		896000	Drug	RxNorm	Branded Drug Comp
40171031	fluticasone propionate 0.115 MG/ACTUAT	S		NULL		896238	Drug	RxNorm	Clinical Drug Comp
40171032	fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair]	S		NULL		896241	Drug	RxNorm	Branded Drug Comp
40171033	fluticasone propionate 0.22 MG/ACTUAT	S		NULL		896003	Drug	RxNorm	Clinical Drug Comp
40171034	fluticasone propionate 0.22 MG/ACTUAT [Flovent]	S		NULL		896005	Drug	RxNorm	Branded Drug Comp
40171035	fluticasone propionate 0.23 MG/ACTUAT	S		NULL		896266	Drug	RxNorm	Clinical Drug Comp
40171036	fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair]	S		NULL		896269	Drug	RxNorm	Branded Drug Comp
40171037	fluticasone propionate 0.25 MG/ACTUAT	S		NULL		896024	Drug	RxNorm	Clinical Drug Comp
40171038	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair]	S		NULL		896188	Drug	RxNorm	Branded Drug Comp
40171039	fluticasone propionate 0.25 MG/ACTUAT [Flovent]	S		NULL		896026	Drug	RxNorm	Branded Drug Comp
40171040	Fluticasone propionate 0.25 MG/ML	NULL		D		896299	Drug	RxNorm	Clinical Drug Comp
40171041	Fluticasone propionate 0.25 MG/ML Inhalant Solution	NULL		D		896300	Drug	RxNorm	Clinical Drug
40171042	fluticasone propionate 0.5 MG/ACTUAT	S		NULL		896217	Drug	RxNorm	Clinical Drug Comp
40171043	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair]	S		NULL		896220	Drug	RxNorm	Branded Drug Comp
42835469	triamcinolone acetonide 5mg/g TOPICAL OINTMENT	NULL		NULL		530020150	Drug	NDC	9-digit NDC
42835576	fluticasone propionate 50ug/.1g NASAL SPRAY, METERED	NULL		NULL		530027690	Drug	NDC	9-digit NDC
42835587	triamcinolone acetonide 1mg/g TOPICAL OINTMENT	NULL		NULL		530029120	Drug	NDC	9-digit NDC
42835591	triamcinolone acetonide 1mg/g TOPICAL CREAM	NULL		NULL		530029330	Drug	NDC	9-digit NDC
42835592	triamcinolone acetonide 1mg/g TOPICAL CREAM	NULL		NULL		530029331	Drug	NDC	9-digit NDC
42835893	budesonide 3mg/1 ORAL CAPSULE, DELAYED RELEASE PELLETS	NULL		NULL		557000590	Drug	NDC	9-digit NDC
42836834	fluticasone propionate 100ug/1 RESPIRATORY (INHALATION) POWDER, METERED [flovent diskus]	NULL		NULL		631870957	Drug	NDC	9-digit NDC
42836835	fluticasone propionate .5mg/g TOPICAL CREAM	NULL		NULL		631870959	Drug	NDC	9-digit NDC
42836966	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	NULL		NULL		638680400	Drug	NDC	9-digit NDC
42836999	nystatin and triamcinolone acetonide 1mg/g / 100000[USP'U]/g TOPICAL OINTMENT	NULL		NULL		643800836	Drug	NDC	9-digit NDC
42837046	nystatin and triamcinolone acetonide 1mg/g / 100000[USP'U]/g TOPICAL OINTMENT	NULL		NULL		649800325	Drug	NDC	9-digit NDC
42837335	triamcinolone acetonide .25mg/1 TOPICAL CREAM	NULL		NULL		678770470	Drug	NDC	9-digit NDC
42837336	triamcinolone acetonide 1mg/1 TOPICAL CREAM	NULL		NULL		678770471	Drug	NDC	9-digit NDC
42837337	triamcinolone acetonide 5mg/1 TOPICAL CREAM	NULL		NULL		678770472	Drug	NDC	9-digit NDC
42837487	mometasone furoate 1mg/g TOPICAL CREAM	NULL		NULL		680714249	Drug	NDC	9-digit NDC
42837524	triamcinolone acetonide 1mg/g TOPICAL OINTMENT	NULL		NULL		680714286	Drug	NDC	9-digit NDC
42837620	triamcinolone acetonide 1mg/g TOPICAL CREAM	NULL		NULL		680714383	Drug	NDC	9-digit NDC
42837837	triamcinolone acetonide 5mg/g TOPICAL CREAM	NULL		NULL		687886795	Drug	NDC	9-digit NDC
42837895	triamcinolone acetonide 1mg/g TOPICAL CREAM	NULL		NULL		687887120	Drug	NDC	9-digit NDC
42838203	triamcinolone-moxifloxacin pf 1mg/mL / 15mg/mL OPHTHALMIC SUSPENSION	NULL		NULL		702610510	Drug	NDC	9-digit NDC
42838250	ciclesonide 80ug/1 RESPIRATORY (INHALATION) AEROSOL, METERED	NULL		NULL		705150711	Drug	NDC	9-digit NDC
42838251	ciclesonide 160ug/1 RESPIRATORY (INHALATION) AEROSOL, METERED	NULL		NULL		705150712	Drug	NDC	9-digit NDC
42838323	mometasone furoate 50ug/1 NASAL SPRAY, METERED	NULL		NULL		705180961	Drug	NDC	9-digit NDC
42838441	triamcinolone acetonide 5mg/g TOPICAL CREAM	NULL		NULL		705181094	Drug	NDC	9-digit NDC
42838443	triamcinolone acetonide 5mg/g TOPICAL OINTMENT	NULL		NULL		705181097	Drug	NDC	9-digit NDC
42839379	triamcinolone-moxifloxacin pf 1mg/mL / 15mg/mL OPHTHALMIC INJECTION, SUSPENSION	NULL		NULL		713840510	Drug	NDC	9-digit NDC
42839506	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	NULL		NULL		718000156	Drug	NDC	9-digit NDC
42840527	14 ACTUAT Budesonide 2 MG/ACTUAT Rectal Foam [Uceris]	NULL		D		72032065102	Drug	NDC	11-digit NDC
42840528	14 ACTUAT Budesonide 2 MG/ACTUAT Rectal Foam [Uceris]	NULL		D		72032065103	Drug	NDC	11-digit NDC
42840719	60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]	NULL		NULL		63187095760	Drug	NDC	11-digit NDC
42841014	budesonide 3 MG Delayed Release Oral Capsule	NULL		NULL		55700059090	Drug	NDC	11-digit NDC
42841405	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11673022001	Drug	NDC	11-digit NDC
42841406	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11673022002	Drug	NDC	11-digit NDC
42841407	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11673022003	Drug	NDC	11-digit NDC
42841408	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11673022104	Drug	NDC	11-digit NDC
42841409	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		50090255700	Drug	NDC	11-digit NDC
42841410	Fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		D		50090287900	Drug	NDC	11-digit NDC
42842127	triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		37012044301	Drug	NDC	11-digit NDC
42842128	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		61919023430	Drug	NDC	11-digit NDC
42842129	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		61919023480	Drug	NDC	11-digit NDC
42843789	budesonide .25mg/2mL RESPIRATORY (INHALATION) SUSPENSION	NULL		NULL		11014026401	Drug	NDC	11-digit NDC
42843790	budesonide .5mg/2mL RESPIRATORY (INHALATION) SUSPENSION	NULL		NULL		11014026301	Drug	NDC	11-digit NDC
42844309	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	NULL		NULL		70515071201	Drug	NDC	11-digit NDC
42844310	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	NULL		NULL		70515071202	Drug	NDC	11-digit NDC
42844311	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	NULL		NULL		70515071101	Drug	NDC	11-digit NDC
42844312	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	NULL		NULL		70515071102	Drug	NDC	11-digit NDC
42845054	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00113711701	Drug	NDC	11-digit NDC
42845055	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00113711704	Drug	NDC	11-digit NDC
42845056	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363501005	Drug	NDC	11-digit NDC
42845057	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		50594031902	Drug	NDC	11-digit NDC
42845058	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		69842090003	Drug	NDC	11-digit NDC
42846390	mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		D		70518096100	Drug	NDC	11-digit NDC
42848362	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		68071438305	Drug	NDC	11-digit NDC
42848363	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		D		68788712001	Drug	NDC	11-digit NDC
42848364	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		D		68788712008	Drug	NDC	11-digit NDC
42848365	triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		49035044302	Drug	NDC	11-digit NDC
42848366	triamcinolone acetonide 5 MG/ML Topical Cream	NULL		D		70518109400	Drug	NDC	11-digit NDC
42848367	triamcinolone acetonide 0.005 MG/MG Topical Ointment	NULL		D		70518109700	Drug	NDC	11-digit NDC
42848368	triamcinolone-moxifloxacin pf 1mg/mL / 15mg/mL OPHTHALMIC INJECTION, SUSPENSION	NULL		NULL		71384051001	Drug	NDC	11-digit NDC
42848369	triamcinolone-moxifloxacin pf 1mg/mL / 15mg/mL OPHTHALMIC SUSPENSION	NULL		NULL		70261051001	Drug	NDC	11-digit NDC
40171044	fluticasone propionate 0.5 MG/ML	S		NULL		895986	Drug	RxNorm	Clinical Drug Comp
40171045	fluticasone propionate 0.5 MG/ML Topical Cream	S		NULL		895987	Drug	RxNorm	Clinical Drug
40171046	fluticasone propionate 0.5 MG/ML Topical Cream [Cutivate]	S		NULL		895989	Drug	RxNorm	Branded Drug
40171047	fluticasone propionate 0.5 MG/ML Topical Lotion	S		NULL		895990	Drug	RxNorm	Clinical Drug
40171048	fluticasone propionate 0.5 MG/ML Topical Lotion [Cutivate]	S		NULL		895991	Drug	RxNorm	Branded Drug
40171049	fluticasone propionate 0.5 MG/ML [Cutivate]	S		NULL		895988	Drug	RxNorm	Branded Drug Comp
40171050	Fluticasone propionate 1 MG/ML	NULL		D		896293	Drug	RxNorm	Clinical Drug Comp
40171051	Fluticasone propionate 1 MG/ML Inhalant Solution	NULL		D		896294	Drug	RxNorm	Clinical Drug
40171348	{1 (113400 MG) (ammonium lactate 120 MG/ML Topical Foam [Pro 12]) / 1 (45000 MG) (mometasone furoate 1 MG/ML Topical Cream [Momexin]) } Pack [Momexin Kit]	S		NULL		891170	Drug	RxNorm	Branded Pack
40171349	{1 (113400 MG) (ammonium lactate 120 MG/ML Topical Foam) / 1 (45000 MG) (mometasone furoate 1 MG/ML Topical Cream) } Pack	S		NULL		891162	Drug	RxNorm	Clinical Pack
40173399	120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler	S		NULL		966522	Drug	RxNorm	Quant Clinical Drug
40173400	120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	S		NULL		966524	Drug	RxNorm	Quant Branded Drug
40173444	200 ACTUAT Budesonide 0.16 MG/ACTUAT Dry Powder Inhaler	NULL		D		966525	Drug	RxNorm	Quant Clinical Drug
40173445	200 ACTUAT Budesonide 0.16 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	NULL		D		966526	Drug	RxNorm	Quant Branded Drug
40173447	60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler	S		NULL		966527	Drug	RxNorm	Quant Clinical Drug
40173448	60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	S		NULL		966529	Drug	RxNorm	Quant Branded Drug
40173752	Budesonide 0.08 MG/ACTUAT [Pulmicort]	NULL		D		966528	Drug	RxNorm	Branded Drug Comp
40173754	Budesonide 0.16 MG/ACTUAT [Pulmicort]	NULL		D		966523	Drug	RxNorm	Branded Drug Comp
40176017	Fluticasone propionate 0.25 MG/ML [Flixotide Nebule]	NULL		D		977384	Drug	RxNorm	Branded Drug Comp
40176018	Fluticasone propionate 1 MG/ML [Flixotide Nebule]	NULL		D		977387	Drug	RxNorm	Branded Drug Comp
40177079	24 HR Budesonide 3 MG Extended Release Capsule [Entocort]	NULL		U		991401	Drug	RxNorm	Branded Drug
40178622	budesonide 3 MG [Entocort]	S		NULL		991399	Drug	RxNorm	Branded Drug Comp
40178623	Budesonide Extended Release Capsule [Entocort]	NULL		D		991400	Drug	RxNorm	Branded Drug Form
40178958	Budesonide 3 MG Extended Release Capsule [Entocort]	NULL		U		991402	Drug	RxNorm	Branded Drug
40180937	Triamcinolone 10 MG/ML Injectable Suspension [Kenalog]	NULL		U		992141	Drug	RxNorm	Branded Drug
40180938	Triamcinolone 10 MG/ML [Kenalog]	NULL		U		992140	Drug	RxNorm	Branded Drug Comp
40217170	Mometasone furoate sinus implant, 10 micrograms	NULL		NULL		J7401	Drug	HCPCS	HCPCS
40217807	Triamcinolone, inhalation solution administered through DME, concentrated form, per milligram	NULL		NULL		K0527	Drug	HCPCS	HCPCS
40217808	Triamcinolone, inhalation solution administered through DME, unit dose form, per milligram	NULL		NULL		K0528	Drug	HCPCS	HCPCS
40221061	triamcinolone acetonide 0.15 MG/ML	S		NULL		1805708	Drug	RxNorm	Clinical Drug Comp
40221062	triamcinolone acetonide 0.15 MG/ML Topical Spray	S		NULL		1805709	Drug	RxNorm	Clinical Drug
40221064	triamcinolone acetonide 0.15 MG/ML [Genesis]	S		NULL		1805711	Drug	RxNorm	Branded Drug Comp
40221065	triamcinolone Topical Spray [Genesis]	S		NULL		1805712	Drug	RxNorm	Branded Drug Form
40221067	triamcinolone acetonide 0.15 MG/ML Topical Spray [Genesis]	S		NULL		1805714	Drug	RxNorm	Branded Drug
40223146	120 ACTUAT FORMOTEROL FUMARATE DIHYDRATE 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler	NULL		U		998041	Drug	RxNorm	Clinical Drug
40223147	120 ACTUAT FORMOTEROL FUMARATE DIHYDRATE 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera 100/5]	NULL		U		998045	Drug	RxNorm	Branded Drug
40223148	120 ACTUAT FORMOTEROL FUMARATE DIHYDRATE 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler	NULL		U		998046	Drug	RxNorm	Clinical Drug
40223149	120 ACTUAT FORMOTEROL FUMARATE DIHYDRATE 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera 200/5]	NULL		U		998050	Drug	RxNorm	Branded Drug
40223712	formoterol / mometasone Metered Dose Inhaler	S		NULL		998040	Drug	RxNorm	Clinical Drug Form
40223713	formoterol / Mometasone Metered Dose Inhaler [Dulera 100/5]	NULL		U		998044	Drug	RxNorm	Branded Drug Form
40223714	formoterol / mometasone Metered Dose Inhaler [Dulera]	S		NULL		998049	Drug	RxNorm	Branded Drug Form
40223843	FORMOTEROL FUMARATE DIHYDRATE 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT [Dulera 100/5]	NULL		U		998043	Drug	RxNorm	Branded Drug Comp
40223844	FORMOTEROL FUMARATE DIHYDRATE 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT [Dulera 200/5]	NULL		U		998048	Drug	RxNorm	Branded Drug Comp
40224275	Budesonide 3 MG Enteric Coated Capsule	NULL		U		1006089	Drug	RxNorm	Clinical Drug
40224276	Budesonide Enteric Coated Capsule	NULL		D		1006088	Drug	RxNorm	Clinical Drug Form
40228085	Triamcinolone 0.001 MG/MG [Oradent]	NULL		D		1036894	Drug	RxNorm	Branded Drug Comp
40228087	triamcinolone acetonide 1 MG/ML Topical Cream	S		NULL		1014314	Drug	RxNorm	Clinical Drug
40228088	triamcinolone acetonide 1 MG/ML Topical Cream [Pediaderm TA]	S		NULL		1014318	Drug	RxNorm	Branded Drug
40228089	triamcinolone acetonide 1 MG/ML [Pediaderm TA]	S		NULL		1014316	Drug	RxNorm	Branded Drug Comp
40228092	Triamcinolone Oral Paste [Oradent]	NULL		D		1036893	Drug	RxNorm	Branded Drug Form
40228093	triamcinolone Topical Cream [Pediaderm TA]	S		NULL		1014317	Drug	RxNorm	Branded Drug Form
40233205	1 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe	S		NULL		1086275	Drug	RxNorm	Quant Clinical Drug
40233207	100 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler	NULL		U		1085795	Drug	RxNorm	Quant Clinical Drug
40233208	100 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		U		1085797	Drug	RxNorm	Quant Branded Drug
40233209	120 ACTUAT Triamcinolone Acetonide 0.05 MG/ACTUAT Nasal Inhaler [Tri-Nasal]	NULL		U		1085990	Drug	RxNorm	Quant Branded Drug
40233210	120 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler	NULL		U		1085798	Drug	RxNorm	Quant Clinical Drug
40233211	120 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		U		1085799	Drug	RxNorm	Quant Branded Drug
40233212	240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler	S		NULL		1085805	Drug	RxNorm	Quant Clinical Drug
40233213	240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort]	S		NULL		1085807	Drug	RxNorm	Quant Branded Drug
40233214	240 ACTUAT triamcinolone acetonide 0.1 MG/ACTUAT Metered Dose Inhaler	S		NULL		1086366	Drug	RxNorm	Quant Clinical Drug
40233219	2 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe	S		NULL		1086276	Drug	RxNorm	Quant Clinical Drug
40233220	30 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler	NULL		D		1085800	Drug	RxNorm	Quant Clinical Drug
40233221	30 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		D		1085801	Drug	RxNorm	Quant Branded Drug
40233695	chlortetracycline 0.03 MG/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment	S		NULL		1086277	Drug	RxNorm	Clinical Drug
