concept_name,concept_id,valid_start_date,invalid_reason,vocabulary_id,concept_code,concept_class_id,standar_concept,concept_name,domain_id,valid_end_date
prednisolone 10 MG Oral Tablet [Decortin] by Merck,43600468,2017-08-24,,RxNorm Extension,OMOP880722,Marketed Product,S,prednisolone 10 MG Oral Tablet [Decortin] by Merck,Drug,2099-12-31
prednisolone 10 MG Oral Tablet [Prednihexal],43708484,2017-08-24,,RxNorm Extension,OMOP880733,Branded Drug,S,prednisolone 10 MG Oral Tablet [Prednihexal],Drug,2099-12-31
prednisolone 10 MG Oral Tablet [Prednihexal] by Hexal,43798369,2017-08-24,,RxNorm Extension,OMOP880740,Marketed Product,S,prednisolone 10 MG Oral Tablet [Prednihexal] by Hexal,Drug,2099-12-31
prednisolone 10 MG Oral Tablet [Dermosolon],43636595,2017-08-24,,RxNorm Extension,OMOP880751,Branded Drug,S,prednisolone 10 MG Oral Tablet [Dermosolon],Drug,2099-12-31
prednisolone 10 MG Oral Tablet [Dermosolon] by DermaPharm,43672764,2017-08-24,,RxNorm Extension,OMOP880762,Marketed Product,S,prednisolone 10 MG Oral Tablet [Dermosolon] by DermaPharm,Drug,2099-12-31
prednisolone 50 MG Oral Tablet by Mibe,43852580,2017-08-24,,RxNorm Extension,OMOP880860,Marketed Product,S,prednisolone 50 MG Oral Tablet by Mibe,Drug,2099-12-31
prednisolone 50 MG Oral Tablet by Galen,43672768,2017-08-24,,RxNorm Extension,OMOP880861,Marketed Product,S,prednisolone 50 MG Oral Tablet by Galen,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Dura],43834629,2017-08-24,,RxNorm Extension,OMOP880862,Branded Drug,S,prednisolone 50 MG Oral Tablet [Prednisolon Dura],Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Dura] by Mylan,43834630,2017-08-24,,RxNorm Extension,OMOP880863,Marketed Product,S,prednisolone 50 MG Oral Tablet [Prednisolon Dura] by Mylan,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Predni H] by Winthrop,43708486,2017-08-24,,RxNorm Extension,OMOP880865,Marketed Product,S,prednisolone 50 MG Oral Tablet [Predni H] by Winthrop,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Stada],43708487,2017-08-24,,RxNorm Extension,OMOP880866,Branded Drug,S,prednisolone 50 MG Oral Tablet [Prednisolon Stada],Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Stada] by Stada,43816413,2017-08-24,,RxNorm Extension,OMOP880867,Marketed Product,S,prednisolone 50 MG Oral Tablet [Prednisolon Stada] by Stada,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Acis],43690616,2017-08-24,,RxNorm Extension,OMOP880868,Branded Drug,S,prednisolone 50 MG Oral Tablet [Prednisolon Acis],Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Acis] by Acis,43672769,2017-08-24,,RxNorm Extension,OMOP880869,Marketed Product,S,prednisolone 50 MG Oral Tablet [Prednisolon Acis] by Acis,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Al],43672770,2017-08-24,,RxNorm Extension,OMOP880870,Branded Drug,S,prednisolone 50 MG Oral Tablet [Prednisolon Al],Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednisolon Al] by Aliud,43708488,2017-08-24,,RxNorm Extension,OMOP880871,Marketed Product,S,prednisolone 50 MG Oral Tablet [Prednisolon Al] by Aliud,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Decortin] by Merck,43816414,2017-08-24,,RxNorm Extension,OMOP880873,Marketed Product,S,prednisolone 50 MG Oral Tablet [Decortin] by Merck,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednihexal],43726414,2017-08-24,,RxNorm Extension,OMOP880874,Branded Drug,S,prednisolone 50 MG Oral Tablet [Prednihexal],Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Prednihexal] by Hexal,43780420,2017-08-24,,RxNorm Extension,OMOP880875,Marketed Product,S,prednisolone 50 MG Oral Tablet [Prednihexal] by Hexal,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [PREDNISOLONE RATIOPHARM] by Ratiopharm,43600477,2017-08-24,,RxNorm Extension,OMOP880877,Marketed Product,S,prednisolone 50 MG Oral Tablet [PREDNISOLONE RATIOPHARM] by Ratiopharm,Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Dermosolon],43672771,2017-08-24,,RxNorm Extension,OMOP880879,Branded Drug,S,prednisolone 50 MG Oral Tablet [Dermosolon],Drug,2099-12-31
prednisolone 50 MG Oral Tablet [Dermosolon] by DermaPharm,43654651,2017-08-24,,RxNorm Extension,OMOP880880,Marketed Product,S,prednisolone 50 MG Oral Tablet [Dermosolon] by DermaPharm,Drug,2099-12-31
prednisolone 5 MG Oral Tablet by Mibe,43636599,2017-08-24,,RxNorm Extension,OMOP880897,Marketed Product,S,prednisolone 5 MG Oral Tablet by Mibe,Drug,2099-12-31
prednisolone 5 MG Oral Tablet by Galen,43708491,2017-08-24,,RxNorm Extension,OMOP880898,Marketed Product,S,prednisolone 5 MG Oral Tablet by Galen,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Dura],43816418,2017-08-24,,RxNorm Extension,OMOP880899,Branded Drug,S,prednisolone 5 MG Oral Tablet [Prednisolon Dura],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Dura] by Mylan,43834632,2017-08-24,,RxNorm Extension,OMOP880900,Marketed Product,S,prednisolone 5 MG Oral Tablet [Prednisolon Dura] by Mylan,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Predni H] by Winthrop,43672772,2017-08-24,,RxNorm Extension,OMOP880902,Marketed Product,S,prednisolone 5 MG Oral Tablet [Predni H] by Winthrop,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Stada],43762331,2017-08-24,,RxNorm Extension,OMOP880903,Branded Drug,S,prednisolone 5 MG Oral Tablet [Prednisolon Stada],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Stada] by Stada,43636600,2017-08-24,,RxNorm Extension,OMOP880904,Marketed Product,S,prednisolone 5 MG Oral Tablet [Prednisolon Stada] by Stada,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Acis],43798374,2017-08-24,,RxNorm Extension,OMOP880905,Branded Drug,S,prednisolone 5 MG Oral Tablet [Prednisolon Acis],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Acis] by Acis,43672773,2017-08-24,,RxNorm Extension,OMOP880906,Marketed Product,S,prednisolone 5 MG Oral Tablet [Prednisolon Acis] by Acis,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Al],43816419,2017-08-24,,RxNorm Extension,OMOP880908,Branded Drug,S,prednisolone 5 MG Oral Tablet [Prednisolon Al],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednisolon Al] by Aliud,43654655,2017-08-24,,RxNorm Extension,OMOP880909,Marketed Product,S,prednisolone 5 MG Oral Tablet [Prednisolon Al] by Aliud,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Decortin] by Merck,43654656,2017-08-24,,RxNorm Extension,OMOP880911,Marketed Product,S,prednisolone 5 MG Oral Tablet [Decortin] by Merck,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednihexal],43600478,2017-08-24,,RxNorm Extension,OMOP880912,Branded Drug,S,prednisolone 5 MG Oral Tablet [Prednihexal],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Prednihexal] by Hexal,43654657,2017-08-24,,RxNorm Extension,OMOP880913,Marketed Product,S,prednisolone 5 MG Oral Tablet [Prednihexal] by Hexal,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [PREDNISOLONE RATIOPHARM] by Ratiopharm,43762332,2017-08-24,,RxNorm Extension,OMOP880915,Marketed Product,S,prednisolone 5 MG Oral Tablet [PREDNISOLONE RATIOPHARM] by Ratiopharm,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Dermosolon],43726416,2017-08-24,,RxNorm Extension,OMOP880916,Branded Drug,S,prednisolone 5 MG Oral Tablet [Dermosolon],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Dermosolon] by DermaPharm,43726417,2017-08-24,,RxNorm Extension,OMOP880917,Marketed Product,S,prednisolone 5 MG Oral Tablet [Dermosolon] by DermaPharm,Drug,2099-12-31
prednisolone 5 MG Oral Tablet Box of 60,43289858,2017-08-24,,RxNorm Extension,OMOP546039,Clinical Drug Box,S,prednisolone 5 MG Oral Tablet Box of 60,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Panafcortelone],43273660,2017-08-24,,RxNorm Extension,OMOP546040,Branded Drug,S,prednisolone 5 MG Oral Tablet [Panafcortelone],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Panafcortelone] Box of 60,43289859,2017-08-24,,RxNorm Extension,OMOP546042,Branded Drug Box,S,prednisolone 5 MG Oral Tablet [Panafcortelone] Box of 60,Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Solone],43268146,2017-08-24,,RxNorm Extension,OMOP546043,Branded Drug,S,prednisolone 5 MG Oral Tablet [Solone],Drug,2099-12-31
prednisolone 5 MG Oral Tablet [Solone] Box of 60,43295291,2017-08-24,,RxNorm Extension,OMOP546044,Branded Drug Box,S,prednisolone 5 MG Oral Tablet [Solone] Box of 60,Drug,2099-12-31
prednisolone 25 MG Oral Tablet [Panafcortelone],43284462,2017-08-24,,RxNorm Extension,OMOP546048,Branded Drug,S,prednisolone 25 MG Oral Tablet [Panafcortelone],Drug,2099-12-31
prednisolone 25 MG Oral Tablet [Panafcortelone] Box of 30,43268147,2017-08-24,,RxNorm Extension,OMOP546049,Branded Drug Box,S,prednisolone 25 MG Oral Tablet [Panafcortelone] Box of 30,Drug,2099-12-31
prednisolone 25 MG Oral Tablet [Solone],43257278,2017-08-24,,RxNorm Extension,OMOP546050,Branded Drug,S,prednisolone 25 MG Oral Tablet [Solone],Drug,2099-12-31
prednisolone 25 MG Oral Tablet [Solone] Box of 30,43289860,2017-08-24,,RxNorm Extension,OMOP546051,Branded Drug Box,S,prednisolone 25 MG Oral Tablet [Solone] Box of 30,Drug,2099-12-31
prednisolone 1 MG Oral Tablet [Panafcortelone],43262688,2017-08-24,,RxNorm Extension,OMOP546056,Branded Drug,S,prednisolone 1 MG Oral Tablet [Panafcortelone],Drug,2099-12-31
prednisolone 1 MG Oral Tablet [Panafcortelone] Box of 100,43284464,2017-08-24,,RxNorm Extension,OMOP546057,Branded Drug Box,S,prednisolone 1 MG Oral Tablet [Panafcortelone] Box of 100,Drug,2099-12-31
prednisolone 1 MG Oral Tablet [Predsolone],43295293,2017-08-24,,RxNorm Extension,OMOP546058,Branded Drug,S,prednisolone 1 MG Oral Tablet [Predsolone],Drug,2099-12-31
prednisolone 1 MG Oral Tablet [Predsolone] Box of 100,43295294,2017-08-24,,RxNorm Extension,OMOP546060,Branded Drug Box,S,prednisolone 1 MG Oral Tablet [Predsolone] Box of 100,Drug,2099-12-31
