concept_id,steroid_class,ingredient_names,concept_name,count_record,count_patient,guess,ingredient_concept_ids,ingredient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id
45776378,other,hydrocortisone,hydrocortisone acetate 0.015 MG/MG Ophthalmic Ointment,0,0,other,975125,1,S,,[1542925],RxNorm,Clinical Drug
40243744,unclassified,hydrocortisone,hydrocortisone acetate 0.02 MG/MG,0,0,,975125,1,S,,[1191372],RxNorm,Clinical Drug Comp
42800224,unclassified,hydrocortisone,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Hydropramox],0,0,,975125,1,S,,[1293655],RxNorm,Branded Drug Comp
42800225,unclassified,hydrocortisone,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Novacort],0,0,,975125,1,S,,[1293728],RxNorm,Branded Drug Comp
42800220,other,hydrocortisone,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG Rectal Gel,0,0,other,975125,1,S,,[1293659],RxNorm,Clinical Drug
42800221,other,hydrocortisone,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG Rectal Gel [Hydropramox],0,0,other,975125,1,S,,[1293660],RxNorm,Branded Drug
42800222,other,hydrocortisone,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Gel,20,20,other,975125,1,S,,[1293727],RxNorm,Clinical Drug
42800223,other,hydrocortisone,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Gel [Novacort],44,21,other,975125,1,S,,[1293729],RxNorm,Branded Drug
45776281,unclassified,hydrocortisone,hydrocortisone acetate 0.02 MG/MG [CortAlo],0,0,,975125,1,S,,[1542797],RxNorm,Branded Drug Comp
45776280,other,hydrocortisone,hydrocortisone acetate 0.02 MG/MG Topical Gel,0,0,other,975125,1,S,,[1542796],RxNorm,Clinical Drug
45776282,other,hydrocortisone,hydrocortisone acetate 0.02 MG/MG Topical Gel [CortAlo],0,0,other,975125,1,S,,[1542798],RxNorm,Branded Drug
40226638,unclassified,hydrocortisone,hydrocortisone acetate 0.025 MG/MG,0,0,,975125,1,S,,[1012222],RxNorm,Clinical Drug Comp
40226642,unclassified,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG [Anamantle HC],0,0,,975125,1,S,,[1012242],RxNorm,Branded Drug Comp
40226643,unclassified,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG [Lidocort],0,0,,975125,1,S,,[1012566],RxNorm,Branded Drug Comp
40226639,other,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG Rectal Gel,634,258,other,975125,1,S,,[1012223],RxNorm,Clinical Drug
40226640,other,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG Rectal Gel [Anamantle HC],48,39,other,975125,1,S,,[1012244],RxNorm,Branded Drug
40226641,other,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG Rectal Gel [Lidocort],101,44,other,975125,1,S,,[1012567],RxNorm,Branded Drug
42705234,unclassified,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],0,0,,975125,1,S,,[1234335],RxNorm,Branded Drug Comp
42707495,other,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment,231,88,other,975125,1,S,,[1234333],RxNorm,Clinical Drug
42707496,other,hydrocortisone,hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Pramosone],95,58,other,975125,1,S,,[1234338],RxNorm,Branded Drug
45776376,other,hydrocortisone,hydrocortisone acetate 0.025 MG/MG Ophthalmic Ointment,0,0,other,975125,1,S,,[1542922],RxNorm,Clinical Drug
1510326,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 10 MG/ML Topical Cream,126,89,other,975125,1,S,,[2044886],RxNorm,Clinical Drug
40226649,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML [Anamantle HC],0,0,,975125,1,S,,[1012568],RxNorm,Branded Drug Comp
40226537,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML [Peranex],0,0,,975125,1,S,,[1012263],RxNorm,Branded Drug Comp
40226644,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML Medicated Pad,0,0,other,975125,1,S,,[1012226],RxNorm,Clinical Drug
40226645,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML Medicated Pad [Peranex],0,0,other,975125,1,S,,[1012264],RxNorm,Branded Drug
40226646,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML Rectal Cream,307,217,other,975125,1,S,,[1012229],RxNorm,Clinical Drug
40226647,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML Rectal Cream [Anamantle HC],52,42,other,975125,1,S,,[1012569],RxNorm,Branded Drug
43011453,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Analpram HC],0,0,,975125,1,S,,[1360950],RxNorm,Branded Drug Comp
42705177,systemic,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Enzone],0,0,,975125,1,S,,[1233612],RxNorm,Branded Drug Comp
19133827,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Epifoam],0,0,,975125,1,S,,[833508],RxNorm,Branded Drug Comp
40240652,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [PramCort],0,0,,975125,1,S,,[1116501],RxNorm,Branded Drug Comp
42705245,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],0,0,,975125,1,S,,[1234394],RxNorm,Branded Drug Comp
42800230,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [ProctoCream-HC],0,0,other,975125,1,S,,[1293730],RxNorm,Branded Drug Comp
19029017,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Proctofoam-HC],0,0,,975125,1,S,,[828363],RxNorm,Branded Drug Comp
42707635,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream,8802,5072,other,975125,1,S,,[1235049],RxNorm,Clinical Drug
43011798,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Analpram HC],2024,1747,other,975125,1,S,,[1360954],RxNorm,Branded Drug
45774854,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [PramCort],643,358,other,975125,1,S,,[1539198],RxNorm,Branded Drug
42707636,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Pramosone],210,75,other,975125,1,S,,[1235052],RxNorm,Branded Drug
42800228,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [ProctoCream-HC],0,0,other,975125,1,S,,[1293731],RxNorm,Branded Drug
927970,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Foam,14276,7168,other,975125,1,S,,[828362],RxNorm,Clinical Drug
976282,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Foam [Proctofoam-HC],10480,4383,other,975125,1,S,,[828364],RxNorm,Branded Drug
40240650,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,1784,368,other,975125,1,S,,[1116499],RxNorm,Clinical Drug
42707348,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Enzone],20,20,other,975125,1,S,,[1233614],RxNorm,Branded Drug
42707534,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone],140,51,other,975125,1,S,,[1234519],RxNorm,Branded Drug
40174284,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Foam,4639,2576,other,975125,1,S,,[904782],RxNorm,Clinical Drug
40174285,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Foam [Epifoam],1463,992,other,975125,1,S,,[904783],RxNorm,Branded Drug
42707503,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion,102,45,other,975125,1,S,,[1234393],RxNorm,Clinical Drug
42707504,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Pramosone],27,20,other,975125,1,S,,[1234396],RxNorm,Branded Drug
42800229,other,hydrocortisone,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Spray,60,20,other,975125,1,S,,[1294024],RxNorm,Clinical Drug
42706833,systemic,hydrocortisone,hydrocortisone acetate 10 MG/ML [Carmol HC],0,0,,975125,1,S,,[1250485],RxNorm,Branded Drug Comp
42706834,systemic,hydrocortisone,hydrocortisone acetate 10 MG/ML [Corticaine],0,0,,975125,1,S,,[1250487],RxNorm,Branded Drug Comp
42706836,systemic,hydrocortisone,hydrocortisone acetate 10 MG/ML [Hycort],0,0,,975125,1,S,,[1250493],RxNorm,Branded Drug Comp
43011452,unclassified,hydrocortisone,hydrocortisone acetate 10 MG/ML [U-Cort],0,0,,975125,1,S,,[1360948],RxNorm,Branded Drug Comp
40230688,systemic,hydrocortisone,hydrocortisone acetate 10 MG/ML [Vagisil Satin],0,0,,975125,1,S,,[1039351],RxNorm,Branded Drug Comp
40230685,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Topical Cream,6496,3462,other,975125,1,S,,[1043690],RxNorm,Clinical Drug
42708985,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Topical Cream [Carmol HC],567,376,other,975125,1,S,,[1250486],RxNorm,Branded Drug
42708986,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Topical Cream [Corticaine],0,0,other,975125,1,S,,[1250488],RxNorm,Branded Drug
42708989,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Topical Cream [Hycort],20,20,other,975125,1,S,,[1250494],RxNorm,Branded Drug
43011797,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Topical Cream [U-Cort],195,163,other,975125,1,S,,[1360949],RxNorm,Branded Drug
44506702,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Topical Lotion,0,0,other,975125,1,S,,[1441185],RxNorm,Clinical Drug
40230686,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Vaginal Cream,0,0,other,975125,1,S,,[1039349],RxNorm,Clinical Drug
40230687,other,hydrocortisone,hydrocortisone acetate 10 MG/ML Vaginal Cream [Vagisil Satin],0,0,other,975125,1,S,,[1039353],RxNorm,Branded Drug
45774730,unclassified,hydrocortisone,hydrocortisone acetate 100 MG/ML [Cortifoam],0,0,,975125,1,S,,[1545173],RxNorm,Branded Drug Comp
45774729,other,hydrocortisone,hydrocortisone acetate 100 MG/ML Rectal Foam,2417,906,other,975125,1,S,,[1545172],RxNorm,Clinical Drug
45774731,other,hydrocortisone,hydrocortisone acetate 100 MG/ML Rectal Foam [Cortifoam],976,486,other,975125,1,S,,[1545174],RxNorm,Branded Drug
45776722,systemic,hydrocortisone,hydrocortisone acetate 15 MG/ML,0,0,,975125,1,S,,[1549473],RxNorm,Clinical Drug Comp
45776723,other,hydrocortisone,hydrocortisone acetate 15 MG/ML / neomycin 5 MG/ML Ophthalmic Solution,0,0,other,975125,1,S,,[1549474],RxNorm,Clinical Drug
40240653,unclassified,hydrocortisone,hydrocortisone acetate 18.5 MG/ML,0,0,,975125,1,S,,[1114852],RxNorm,Clinical Drug Comp
40240656,unclassified,hydrocortisone,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML [Procort 1.85/1.15],0,0,,975125,1,S,,[1115728],RxNorm,Branded Drug Comp
40240654,other,hydrocortisone,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML Rectal Cream,122,57,other,975125,1,S,,[1114854],RxNorm,Clinical Drug
40240655,other,hydrocortisone,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML Rectal Cream [Procort 1.85/1.15],64,28,other,975125,1,S,,[1115730],RxNorm,Branded Drug
44785452,other,hydrocortisone,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML Topical Cream,0,0,other,975125,1,S,,[1486177],RxNorm,Clinical Drug
43560721,unclassified,hydrocortisone,hydrocortisone acetate 19 MG/ML,0,0,,975125,1,S,,[1436946],RxNorm,Clinical Drug Comp
43560724,unclassified,hydrocortisone,hydrocortisone acetate 19 MG/ML / iodoquinol 10 MG/ML [Vytone],0,0,,975125,1,S,,[1436948],RxNorm,Branded Drug Comp
43560722,other,hydrocortisone,hydrocortisone acetate 19 MG/ML / iodoquinol 10 MG/ML Topical Cream,122,76,other,975125,1,S,,[1436947],RxNorm,Clinical Drug
43560723,other,hydrocortisone,hydrocortisone acetate 19 MG/ML / iodoquinol 10 MG/ML Topical Cream [Vytone],62,37,other,975125,1,S,,[1436949],RxNorm,Branded Drug
40226539,systemic,hydrocortisone,hydrocortisone acetate 2 MG/ML,0,0,,975125,1,S,,[1012361],RxNorm,Clinical Drug Comp
40226540,other,hydrocortisone,hydrocortisone acetate 2 MG/ML / lidocaine hydrochloride 10 MG/ML Topical Spray,0,0,other,975125,1,S,,[1012362],RxNorm,Clinical Drug
40226541,systemic,hydrocortisone,hydrocortisone acetate 20 MG/ML,0,0,,975125,1,S,,[1012232],RxNorm,Clinical Drug Comp
40226547,unclassified,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML [Ana-Lex],0,0,,975125,1,S,,[1012325],RxNorm,Branded Drug Comp
40226548,unclassified,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML [Lidamantle HC],0,0,,975125,1,S,,[1012247],RxNorm,Branded Drug Comp
40226549,unclassified,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML [Peranex],0,0,,975125,1,S,,[1012265],RxNorm,Branded Drug Comp
40226542,other,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Medicated Pad,0,0,other,975125,1,S,,[1012245],RxNorm,Clinical Drug
40226543,other,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Medicated Pad [Lidamantle HC],0,0,other,975125,1,S,,[1012249],RxNorm,Branded Drug
40226544,other,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream,575,400,other,975125,1,S,,[1012233],RxNorm,Clinical Drug
40226545,other,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream [Ana-Lex],189,77,other,975125,1,S,,[1012327],RxNorm,Branded Drug
40226546,other,hydrocortisone,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream [Peranex],123,82,other,975125,1,S,,[1012266],RxNorm,Branded Drug
40220615,systemic,hydrocortisone,hydrocortisone acetate 20 MG/ML [MiCort-HC],0,0,,975125,1,S,,[1809639],RxNorm,Branded Drug Comp
975620,other,hydrocortisone,hydrocortisone acetate 20 MG/ML Topical Cream,0,0,other,975125,1,S,,[251224],RxNorm,Clinical Drug
976244,other,hydrocortisone,hydrocortisone acetate 20 MG/ML Topical Cream [MiCort-HC],0,0,other,975125,1,S,,[758864],RxNorm,Branded Drug
42901550,unclassified,hydrocortisone,hydrocortisone acetate 23 MG/ML,0,0,,975125,1,S,,[1359149],RxNorm,Clinical Drug Comp
42902253,other,hydrocortisone,hydrocortisone acetate 23 MG/ML / pramoxine hydrochloride 11 MG/ML Topical Cream,0,0,other,975125,1,S,,[1359151],RxNorm,Clinical Drug
40237061,unclassified,hydrocortisone,hydrocortisone acetate 23.5 MG/ML,0,0,,975125,1,S,,[1094442],RxNorm,Clinical Drug Comp
40237064,unclassified,hydrocortisone,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML [Z-Pram],0,0,,975125,1,S,,[1094445],RxNorm,Branded Drug Comp
42800171,unclassified,hydrocortisone,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML [ZyPram],0,0,,975125,1,S,,[1293747],RxNorm,Branded Drug Comp
40237062,other,hydrocortisone,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream,20,20,other,975125,1,S,,[1094443],RxNorm,Clinical Drug
40237063,other,hydrocortisone,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Z-Pram],20,20,other,975125,1,S,,[1094447],RxNorm,Branded Drug
42800170,other,hydrocortisone,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [ZyPram],0,0,other,975125,1,S,,[1293834],RxNorm,Branded Drug
42800172,systemic,hydrocortisone,hydrocortisone acetate 25 MG,20,20,,975125,1,S,,[1291081],RxNorm,Clinical Drug Comp
42800179,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Anucort-HC],0,0,,975125,1,S,,[1291100],RxNorm,Branded Drug Comp
42800180,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Anusol HC],0,0,,975125,1,S,,[1291102],RxNorm,Branded Drug Comp
42800181,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Cort-Dome],0,0,,975125,1,S,,[1291289],RxNorm,Branded Drug Comp
35602897,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Hemmorex],0,0,,975125,1,S,,[1674194],RxNorm,Branded Drug Comp
42800182,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Hemril],0,0,,975125,1,S,,[1291373],RxNorm,Branded Drug Comp
42800183,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Proctosol],0,0,,975125,1,S,,[1291381],RxNorm,Branded Drug Comp
43532628,unclassified,hydrocortisone,hydrocortisone acetate 25 MG [Rectacort-HC],0,0,,975125,1,S,,[1429376],RxNorm,Branded Drug Comp
42800173,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository,115831,56213,other,975125,1,S,,[1291082],RxNorm,Clinical Drug
42800174,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Anucort-HC],15501,5563,other,975125,1,S,,[1291101],RxNorm,Branded Drug
42800175,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Anusol HC],1281,555,other,975125,1,S,,[1291103],RxNorm,Branded Drug
42800176,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Cort-Dome],0,0,other,975125,1,S,,[1291292],RxNorm,Branded Drug
35602899,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Hemmorex],4371,2006,other,975125,1,S,,[1674197],RxNorm,Branded Drug
42800177,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Hemril],0,0,other,975125,1,S,,[1291374],RxNorm,Branded Drug
42800178,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Proctosol],335,152,other,975125,1,S,,[1291383],RxNorm,Branded Drug
43532855,other,hydrocortisone,hydrocortisone acetate 25 MG Rectal Suppository [Rectacort-HC],13790,4049,other,975125,1,S,,[1429379],RxNorm,Branded Drug
43011454,unclassified,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Analpram HC],0,0,,975125,1,S,,[1360955],RxNorm,Branded Drug Comp
42705264,unclassified,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],0,0,,975125,1,S,,[1234507],RxNorm,Branded Drug Comp
42800184,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream,10033,3656,other,975125,1,S,,[1294025],RxNorm,Clinical Drug
43011914,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Analpram HC],2965,1886,other,975125,1,S,,[1362211],RxNorm,Branded Drug
42707526,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,10938,4151,other,975125,1,S,,[1234506],RxNorm,Clinical Drug
42707527,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone],2811,275,other,975125,1,S,,[1234509],RxNorm,Branded Drug
42707530,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion,307,161,other,975125,1,S,,[1234512],RxNorm,Clinical Drug
43011799,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Analpram HC],55,24,other,975125,1,S,,[1360956],RxNorm,Branded Drug
42707531,other,hydrocortisone,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Pramosone],216,107,other,975125,1,S,,[1234514],RxNorm,Branded Drug
40220660,systemic,hydrocortisone,hydrocortisone acetate 25 MG/ML [MiCort-HC],0,0,,975125,1,S,,[1809844],RxNorm,Branded Drug Comp
40220659,other,hydrocortisone,hydrocortisone acetate 25 MG/ML Topical Cream,241,175,other,975125,1,S,,[1809843],RxNorm,Clinical Drug
40220661,other,hydrocortisone,hydrocortisone acetate 25 MG/ML Topical Cream [MiCort-HC],185,46,other,975125,1,S,,[1809845],RxNorm,Branded Drug
42800185,systemic,hydrocortisone,hydrocortisone acetate 30 MG,0,0,,975125,1,S,,[1291084],RxNorm,Clinical Drug Comp
42800191,unclassified,hydrocortisone,hydrocortisone acetate 30 MG [Encort],0,0,,975125,1,S,,[1291273],RxNorm,Branded Drug Comp
35602901,unclassified,hydrocortisone,hydrocortisone acetate 30 MG [Hemmorex],0,0,,975125,1,S,,[1674199],RxNorm,Branded Drug Comp
42800192,unclassified,hydrocortisone,hydrocortisone acetate 30 MG [Hemril],0,0,,975125,1,S,,[1291087],RxNorm,Branded Drug Comp
42800193,unclassified,hydrocortisone,hydrocortisone acetate 30 MG [Proctocort],0,0,,975125,1,S,,[1291091],RxNorm,Branded Drug Comp
42800194,unclassified,hydrocortisone,hydrocortisone acetate 30 MG [Proctosert HC],0,0,,975125,1,S,,[1291095],RxNorm,Branded Drug Comp
42800186,other,hydrocortisone,hydrocortisone acetate 30 MG Rectal Suppository,1900,974,other,975125,1,S,,[1291085],RxNorm,Clinical Drug
42800187,other,hydrocortisone,hydrocortisone acetate 30 MG Rectal Suppository [Encort],117,25,other,975125,1,S,,[1291274],RxNorm,Branded Drug
35602902,other,hydrocortisone,hydrocortisone acetate 30 MG Rectal Suppository [Hemmorex],25,20,other,975125,1,S,,[1674200],RxNorm,Branded Drug
42800188,other,hydrocortisone,hydrocortisone acetate 30 MG Rectal Suppository [Hemril],67,44,other,975125,1,S,,[1291090],RxNorm,Branded Drug
