Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
40823899,OMOP2021861,Triamcinolone 0.00025 MG/MG Topical Solution Box of 1,Clinical Drug Box,Standard,0,166,Drug,RxNorm Extension
41057533,OMOP2255495,Triamcinolone 0.00025 MG/MG Topical Solution [Polcortolon N] Box of 1,Branded Drug Box,Standard,0,166,Drug,RxNorm Extension
41477470,OMOP2675432,10000 MG Triamcinolone 0.0001 MG/MG Topical Cream [Triamgalen],Quant Branded Drug,Standard,0,165,Drug,RxNorm Extension
41477992,OMOP2675954,10000 MG Triamcinolone 0.0001 MG/MG Topical Cream [Triamgalen] Box of 1,Quant Branded Box,Standard,0,165,Drug,RxNorm Extension
41477606,OMOP2675568,10000 MG Triamcinolone 0.0001 MG/MG Topical Cream [Triamgalen] Box of 1 by Galen,Marketed Product,Standard,165,165,Drug,RxNorm Extension
41307246,OMOP2505208,Triamcinolone 0.0001 MG/MG Topical Cream [Triamgalen],Branded Drug,Standard,0,165,Drug,RxNorm Extension
41182934,OMOP2380896,Triamcinolone 0.0001 MG/MG Topical Cream [Triamgalen] Box of 1,Branded Drug Box,Standard,0,165,Drug,RxNorm Extension
37896104,99331998,Triamcinolone acetonide & nystatin 0.1%+100000iu/g cream,Gemscript THIN,Non-Standard,164,164,Drug,Gemscript
41484300,OMOP2682262,20000 MG Triamcinolone 0.0000125 MG/MG Topical Ointment,Quant Clinical Drug,Standard,0,159,Drug,RxNorm Extension
41485999,OMOP2683961,20000 MG Triamcinolone 0.0000125 MG/MG Topical Ointment Box of 1,Quant Clinical Box,Standard,159,159,Drug,RxNorm Extension
40989723,OMOP2187685,Triamcinolone 0.0000125 MG/MG Topical Ointment,Clinical Drug,Standard,0,159,Drug,RxNorm Extension
41114697,OMOP2312659,Triamcinolone 0.0000125 MG/MG Topical Ointment Box of 1,Clinical Drug Box,Standard,0,159,Drug,RxNorm Extension
41256885,OMOP2454847,Triamcinolone 4 MG Oral Tablet [Volon] Box of 100 by Beragena,Marketed Product,Standard,150,150,Drug,RxNorm Extension
45095184,247021615,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,148,148,Drug,NDC
41194982,OMOP2392944,Triamcinolone 4 MG Oral Tablet [Volon] Box of 20 by Emra-Med,Marketed Product,Standard,147,147,Drug,RxNorm Extension
41327708,OMOP2525670,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 100,Quant Branded Box,Standard,0,143,Drug,RxNorm Extension
41328008,OMOP2525970,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 100 by Novartis,Marketed Product,Standard,143,143,Drug,RxNorm Extension
41214260,OMOP2412222,Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 100,Branded Drug Box,Standard,0,143,Drug,RxNorm Extension
41270549,OMOP2468511,Triamcinolone 2 MG Oral Tablet Box of 100,Clinical Drug Box,Standard,136,136,Drug,RxNorm Extension
43823807,OMOP725588,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 50,Quant Branded Box,Standard,0,132,Drug,RxNorm Extension
41328011,OMOP2525973,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 50 by Sanofi,Marketed Product,Standard,132,132,Drug,RxNorm Extension
43798407,OMOP885038,Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 50,Branded Drug Box,Standard,0,132,Drug,RxNorm Extension
41328377,OMOP2526339,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 100,Quant Branded Box,Standard,0,131,Drug,RxNorm Extension
41332663,OMOP2530625,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 100 by Sanofi,Marketed Product,Standard,131,131,Drug,RxNorm Extension
41307257,OMOP2505219,Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 100,Branded Drug Box,Standard,0,131,Drug,RxNorm Extension
41413229,OMOP2611191,1.5 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 10,Quant Branded Box,Standard,0,130,Drug,RxNorm Extension
41412385,OMOP2610347,1.5 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 10 by Sanofi,Marketed Product,Standard,130,130,Drug,RxNorm Extension
21114409,OMOP252767,Triamcinolone 0.055 MG/ACTUAT Nasal Spray [Nasacort] by Dowelhurst,Marketed Product,Standard,128,128,Drug,RxNorm Extension
35325855,91083979,Triamcinolone 55micrograms/dose nasal spray,Gemscript THIN,Non-Standard,128,128,Drug,Gemscript
40027656,377664,coal tar / triamcinolone Topical Cream,Clinical Drug Form,Standard,128,128,Drug,RxNorm
36213686,1154198,coal tar / triamcinolone Topical Product,Clinical Dose Group,Classification,0,128,Drug,RxNorm
42656062,OMOP4867637,Lidocaine 50 MG / Triamcinolone 0.5 MG Rectal Suppository Box of 12,Clinical Drug Box,Standard,0,126,Drug,RxNorm Extension
42656063,OMOP4867638,Lidocaine 50 MG / Triamcinolone 0.5 MG Rectal Suppository [Trianal] Box of 12,Branded Drug Box,Standard,0,126,Drug,RxNorm Extension
42656064,OMOP4867639,Lidocaine 50 MG / Triamcinolone 0.5 MG Rectal Suppository [Trianal] Box of 12 by Will,Marketed Product,Standard,126,126,Drug,RxNorm Extension
43218548,OMOP510499,2 ML Triamcinolone 20 MG/ML Injectable Suspension [HEXATRIONE] Box of 1 by DEXO,Marketed Product,Standard,125,125,Drug,RxNorm Extension
43841895,OMOP725590,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 100,Quant Branded Box,Standard,0,116,Drug,RxNorm Extension
41332657,OMOP2530619,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 100 by Sanofi,Marketed Product,Standard,116,116,Drug,RxNorm Extension
43708524,OMOP885045,Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 100,Branded Drug Box,Standard,0,116,Drug,RxNorm Extension
43787645,OMOP725574,1 ML Triamcinolone 40 MG/ML Injectable Suspension Box of 10,Quant Clinical Box,Standard,0,110,Drug,RxNorm Extension
41331665,OMOP2529627,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 10,Quant Branded Box,Standard,0,110,Drug,RxNorm Extension
41329321,OMOP2527283,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 10 by Sanofi,Marketed Product,Standard,110,110,Drug,RxNorm Extension
43744500,OMOP884945,Triamcinolone 40 MG/ML Injectable Suspension Box of 10,Clinical Drug Box,Standard,0,110,Drug,RxNorm Extension
41214261,OMOP2412223,Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 10,Branded Drug Box,Standard,0,110,Drug,RxNorm Extension
37891378,98221998,Triamcinolone acetonide 50mg/5ml suspension for injection vials,Gemscript THIN,Non-Standard,110,110,Drug,Gemscript
37896712,98797997,Triamcinolone acetonide 0.1% ointment,Gemscript THIN,Non-Standard,103,103,Drug,Gemscript
41489721,OMOP2687683,25000 MG Triamcinolone 0.00004 MG/MG Topical Cream,Quant Clinical Drug,Standard,0,102,Drug,RxNorm Extension
41489176,OMOP2687138,25000 MG Triamcinolone 0.00004 MG/MG Topical Cream Box of 1,Quant Clinical Box,Standard,102,102,Drug,RxNorm Extension
41270543,OMOP2468505,Triamcinolone 0.00004 MG/MG Topical Cream,Clinical Drug,Standard,0,102,Drug,RxNorm Extension
41270542,OMOP2468504,Triamcinolone 0.00004 MG/MG Topical Cream Box of 1,Clinical Drug Box,Standard,0,102,Drug,RxNorm Extension
41336867,OMOP2534829,1 ML Triamcinolone 20 MG/ML Injectable Solution Box of 5,Quant Clinical Box,Standard,0,101,Drug,RxNorm Extension
41337702,OMOP2535664,1 ML Triamcinolone 20 MG/ML Injectable Solution [Lederlon] Box of 5,Quant Branded Box,Standard,0,101,Drug,RxNorm Extension
41334690,OMOP2532652,1 ML Triamcinolone 20 MG/ML Injectable Solution [Lederlon] Box of 5 by Riemser,Marketed Product,Standard,101,101,Drug,RxNorm Extension
41496406,OMOP2694368,50000 MG Triamcinolone 0.00002 MG/MG Topical Ointment [Delphicort],Quant Branded Drug,Standard,0,101,Drug,RxNorm Extension
41500759,OMOP2698721,50000 MG Triamcinolone 0.00002 MG/MG Topical Ointment [Delphicort] Box of 1,Quant Branded Box,Standard,0,101,Drug,RxNorm Extension
41496874,OMOP2694836,50000 MG Triamcinolone 0.00002 MG/MG Topical Ointment [Delphicort] Box of 1 by Riemser,Marketed Product,Standard,101,101,Drug,RxNorm Extension
41120295,OMOP2318257,Triamcinolone 0.00002 MG/MG Topical Ointment [Delphicort],Branded Drug,Standard,0,101,Drug,RxNorm Extension
40839454,OMOP2037416,Triamcinolone 0.00002 MG/MG Topical Ointment [Delphicort] Box of 1,Branded Drug Box,Standard,0,101,Drug,RxNorm Extension
41083479,OMOP2281441,Triamcinolone 20 MG/ML Injectable Solution Box of 5,Clinical Drug Box,Standard,0,101,Drug,RxNorm Extension
41214252,OMOP2412214,Triamcinolone 20 MG/ML Injectable Solution [Lederlon] Box of 5,Branded Drug Box,Standard,0,101,Drug,RxNorm Extension
41445517,OMOP2643479,0.25 ML Triamcinolone 40 MG/ML Injectable Suspension,Quant Clinical Drug,Standard,0,100,Drug,RxNorm Extension
41445786,OMOP2643748,0.25 ML Triamcinolone 40 MG/ML Injectable Suspension Box of 5,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41445734,OMOP2643696,0.25 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A],Quant Branded Drug,Standard,0,100,Drug,RxNorm Extension
41445732,OMOP2643694,0.25 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A] Box of 5,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41445857,OMOP2643819,0.25 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A] Box of 5 by DermaPharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41407800,OMOP2605762,0.5 ML Triamcinolone 40 MG/ML Injectable Solution Box of 30,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41409382,OMOP2607344,0.5 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 30,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41407516,OMOP2605478,0.5 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 30 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
43828005,OMOP717092,0.5 ML Triamcinolone 40 MG/ML Injectable Suspension Box of 100,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41407198,OMOP2605160,0.5 ML Triamcinolone 40 MG/ML Injectable Suspension Box of 500,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41408262,OMOP2606224,0.5 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 100,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41407318,OMOP2605280,0.5 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 100 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41408453,OMOP2606415,0.5 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 500,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41407724,OMOP2605686,0.5 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 500 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41334196,OMOP2532158,1 ML Triamcinolone 10 MG/ML Injectable Solution Box of 1000,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41337051,OMOP2535013,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 1000,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41336722,OMOP2534684,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 1000 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41331667,OMOP2529629,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 50,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41330005,OMOP2527967,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 50 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41329009,OMOP2526971,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 500,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41331968,OMOP2529930,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triam] Box of 500 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41328375,OMOP2526337,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triamhexal] Box of 100,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41335380,OMOP2533342,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triamhexal] Box of 100 by Novartis,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41333020,OMOP2530982,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triamhexal] Box of 50,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41331965,OMOP2529927,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triamhexal] Box of 50 by Novartis,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41337050,OMOP2535012,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triamhexal] Box of 500,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41336721,OMOP2534683,1 ML Triamcinolone 10 MG/ML Injectable Solution [Triamhexal] Box of 500 by Novartis,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41328666,OMOP2526628,1 ML Triamcinolone 10 MG/ML Injectable Solution [Volon A] Box of 1 by Beragena,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41328013,OMOP2525975,1 ML Triamcinolone 10 MG/ML Injectable Solution [Volon A] Box of 1 by Eurim-Pharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41333343,OMOP2531305,1 ML Triamcinolone 10 MG/ML Injectable Solution [Volon A] Box of 20 by Eurim-Pharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
43291357,OMOP560578,1 ML Triamcinolone 10 MG/ML Injection,Quant Clinical Drug,Standard,100,100,Drug,RxNorm Extension
21097155,OMOP298562,1 ML Triamcinolone 10 MG/ML Prefilled Syringe,Quant Clinical Drug,Standard,100,100,Drug,RxNorm Extension
41333496,OMOP2531458,1 ML Triamcinolone 20 MG/ML Injectable Solution Box of 100,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41337701,OMOP2535663,1 ML Triamcinolone 20 MG/ML Injectable Solution [Lederlon] Box of 100,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41328002,OMOP2525964,1 ML Triamcinolone 20 MG/ML Injectable Solution [Lederlon] Box of 100 by Riemser,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41330792,OMOP2528754,1 ML Triamcinolone 25 MG/ML Injectable Solution,Quant Clinical Drug,Standard,0,100,Drug,RxNorm Extension
41334197,OMOP2532159,1 ML Triamcinolone 25 MG/ML Injectable Solution Box of 1,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41331670,OMOP2529632,1 ML Triamcinolone 25 MG/ML Injectable Solution [Delphicort],Quant Branded Drug,Standard,0,100,Drug,RxNorm Extension
41329012,OMOP2526974,1 ML Triamcinolone 25 MG/ML Injectable Solution [Delphicort] Box of 1,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41330006,OMOP2527968,1 ML Triamcinolone 25 MG/ML Injectable Solution [Delphicort] Box of 1 by Riemser,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41328816,OMOP2526778,1 ML Triamcinolone 40 MG/ML Injectable Solution Box of 100,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41328815,OMOP2526777,1 ML Triamcinolone 40 MG/ML Injectable Solution Box of 1000,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41332136,OMOP2530098,1 ML Triamcinolone 40 MG/ML Injectable Solution Box of 2,Quant Clinical Box,Standard,100,100,Drug,RxNorm Extension
41333499,OMOP2531461,1 ML Triamcinolone 40 MG/ML Injectable Solution Box of 30,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41336205,OMOP2534167,1 ML Triamcinolone 40 MG/ML Injectable Solution Box of 500,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41337714,OMOP2535676,1 ML Triamcinolone 40 MG/ML Injectable Solution [Delphicort] Box of 1,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41328014,OMOP2525976,1 ML Triamcinolone 40 MG/ML Injectable Solution [Delphicort] Box of 1 by Riemser,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41331671,OMOP2529633,1 ML Triamcinolone 40 MG/ML Injectable Solution [Delphicort] Box of 10,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41334702,OMOP2532664,1 ML Triamcinolone 40 MG/ML Injectable Solution [Delphicort] Box of 10 by Riemser,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41337045,OMOP2535007,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 100,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41331293,OMOP2529255,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 100 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41330347,OMOP2528309,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 30,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41336054,OMOP2534016,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 30 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41330983,OMOP2528945,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 500,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41331961,OMOP2529923,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam Mp] Box of 500 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41332333,OMOP2530295,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam] Box of 1000,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41331962,OMOP2529924,1 ML Triamcinolone 40 MG/ML Injectable Solution [Triam] Box of 1000 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41331959,OMOP2529921,1 ML Triamcinolone 40 MG/ML Injectable Solution [Volon A] Box of 5 by Cc,Marketed Product,Standard,100,100,Drug,RxNorm Extension
44189759,OMOP3066482,1 ML Triamcinolone 40 MG/ML Injectable Solution [Volon A] Box of 5 by Eurim-Pharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
44189950,OMOP3066673,1 ML Triamcinolone 40 MG/ML Injectable Solution [Volon A] Box of 5 by Kohlpharma,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41333498,OMOP2531460,1 ML Triamcinolone 40 MG/ML Injectable Suspension Box of 1000,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41335541,OMOP2533503,1 ML Triamcinolone 40 MG/ML Injectable Suspension Box of 2,Quant Clinical Box,Standard,0,100,Drug,RxNorm Extension
41330350,OMOP2528312,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Kenalog] Box of 5,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41330000,OMOP2527962,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Kenalog] Box of 5 by Eurim-Pharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41337706,OMOP2535668,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 1000,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41328009,OMOP2525971,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam Mp] Box of 1000 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41337047,OMOP2535009,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 500,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41331294,OMOP2529256,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triam] Box of 500 by Sanofi,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41335743,OMOP2533705,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 50,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41329998,OMOP2527960,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 50 by Novartis,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41335742,OMOP2533704,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 500,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41334692,OMOP2532654,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Triamhexal] Box of 500 by Novartis,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41335741,OMOP2533703,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A] Box of 2,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41329319,OMOP2527281,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A] Box of 2 by DermaPharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41332329,OMOP2530291,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A] Box of 50,Quant Branded Box,Standard,0,100,Drug,RxNorm Extension
41333338,OMOP2531300,1 ML Triamcinolone 40 MG/ML Injectable Suspension [Volon A] Box of 50 by DermaPharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
904441,727887,1 ML Triamcinolone 40 MG/ML Prefilled Syringe,Clinical Drug,Non-Standard,100,100,Drug,RxNorm
44189368,OMOP3066091,1 ML Triamcinolone 40 MG/ML Prefilled Syringe [Volon A] Box of 1 by Kohlpharma,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41336051,OMOP2534013,1 ML Triamcinolone 40 MG/ML Prefilled Syringe [Volon A] Box of 2 by Emra-Med,Marketed Product,Standard,100,100,Drug,RxNorm Extension
41328005,OMOP2525967,1 ML Triamcinolone 40 MG/ML Prefilled Syringe [Volon A] Box of 2 by Eurim-Pharm,Marketed Product,Standard,100,100,Drug,RxNorm Extension
